datetime,close,high,low,renko_open,renko_close,renko_dir,renko_bull,renko_bear,st_bull,st_bear,st_line,swing_high,swing_low,last_swing_high,last_swing_low,bo_buy,bo_sell,rev_buy,rev_sell,buy_signal,sell_signal
2024-09-07 10:00:00+00:00,54320.0,54486.0,54235.5,54000.0,54200.0,1,True,False,False,True,56184.33339439879,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-07 12:00:00+00:00,54544.0,54656.5,54321.0,54200.0,54400.0,1,True,False,False,True,56184.33339439879,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-07 14:00:00+00:00,54768.5,54822.5,54476.5,54400.0,54600.0,1,True,False,False,True,56184.33339439879,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-07 16:00:00+00:00,54131.5,54844.5,53989.0,54400.0,54600.0,1,True,False,False,True,56184.33339439879,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-07 18:00:00+00:00,54397.5,54459.0,54031.5,54400.0,54600.0,1,True,False,False,True,56184.33339439879,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-07 20:00:00+00:00,53927.5,54437.5,53852.5,54200.0,54000.0,-1,False,True,False,True,56174.153726676595,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-07 22:00:00+00:00,54141.5,54192.5,53814.0,54200.0,54000.0,-1,False,True,False,True,55929.37298134128,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 00:00:00+00:00,54269.0,54369.5,53959.0,54200.0,54000.0,-1,False,True,False,True,55929.37298134128,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 02:00:00+00:00,54394.0,54501.5,54251.0,54200.0,54000.0,-1,False,True,False,True,55929.37298134128,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 04:00:00+00:00,54337.0,54566.5,54328.5,54200.0,54000.0,-1,False,True,False,True,55929.37298134128,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 06:00:00+00:00,54432.5,54531.0,54253.5,54200.0,54000.0,-1,False,True,False,True,55851.90677315739,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 08:00:00+00:00,54441.0,54722.0,54344.0,54200.0,54000.0,-1,False,True,False,True,55851.90677315739,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 10:00:00+00:00,54550.0,54666.5,54429.5,54200.0,54000.0,-1,False,True,False,True,55851.90677315739,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 12:00:00+00:00,54382.0,54566.0,54061.5,54200.0,54000.0,-1,False,True,False,True,55809.91026785658,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 14:00:00+00:00,53685.5,54434.0,53642.0,54000.0,53800.0,-1,False,True,False,True,55809.91026785658,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 16:00:00+00:00,54492.5,54507.0,53619.0,54200.0,54400.0,1,True,False,False,True,55809.91026785658,,,59600.0,56000.0,False,False,False,False,False,False
2024-09-08 18:00:00+00:00,54326.0,54519.5,54265.0,54200.0,54400.0,1,True,False,False,True,55809.91026785658,,53800.0,59600.0,53800.0,False,False,False,False,False,False
2024-09-08 20:00:00+00:00,54453.0,54600.0,54174.5,54200.0,54400.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-08 22:00:00+00:00,54861.0,55320.0,54360.0,54600.0,54800.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 00:00:00+00:00,55086.5,55361.0,54679.5,54800.0,55000.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 02:00:00+00:00,55106.5,55207.5,54773.5,54800.0,55000.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 04:00:00+00:00,54661.0,55135.5,54578.5,54800.0,55000.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 06:00:00+00:00,54963.0,55002.0,54639.5,54800.0,55000.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 08:00:00+00:00,55149.5,55543.0,54944.0,54800.0,55000.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 10:00:00+00:00,55259.5,55454.0,55088.0,55000.0,55200.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 12:00:00+00:00,55675.5,55784.0,54963.0,55400.0,55600.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 14:00:00+00:00,55383.0,55748.0,54800.0,55400.0,55600.0,1,True,False,False,True,55809.91026785658,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 16:00:00+00:00,56495.0,56733.5,55338.5,56200.0,56400.0,1,True,False,True,False,53261.456741803784,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 18:00:00+00:00,57080.0,57171.0,56240.5,56800.0,57000.0,1,True,False,True,False,53423.78348144283,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 20:00:00+00:00,57441.5,58032.0,56799.5,57200.0,57400.0,1,True,False,True,False,53804.17678515427,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-09 22:00:00+00:00,57039.0,57613.5,56999.0,57200.0,57400.0,1,True,False,True,False,53925.39142812341,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 00:00:00+00:00,56908.5,57065.0,56617.5,57200.0,57400.0,1,True,False,True,False,53925.39142812341,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 02:00:00+00:00,56522.5,56902.0,56514.0,56800.0,56600.0,-1,False,True,True,False,53942.25051399898,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 04:00:00+00:00,56934.0,56963.5,56389.0,56800.0,56600.0,-1,False,True,True,False,54004.05041119919,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 06:00:00+00:00,57209.0,57289.5,56759.5,57000.0,57200.0,1,True,False,True,False,54462.74032895935,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 08:00:00+00:00,57073.0,57363.0,56883.0,57000.0,57200.0,1,True,False,True,False,54689.59226316748,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 10:00:00+00:00,57214.5,57255.0,56940.5,57000.0,57200.0,1,True,False,True,False,54899.42381053398,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 12:00:00+00:00,56729.0,57419.0,56627.5,57000.0,57200.0,1,True,False,True,False,54899.42381053398,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 14:00:00+00:00,56581.0,57205.5,56514.5,56800.0,56600.0,-1,False,True,True,False,54899.42381053398,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 16:00:00+00:00,57164.0,57378.0,56547.5,56800.0,56600.0,-1,False,True,True,False,54899.42381053398,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 18:00:00+00:00,57947.5,58037.0,57170.0,57600.0,57800.0,1,True,False,True,False,54899.42381053398,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 20:00:00+00:00,57502.0,57964.0,57451.5,57600.0,57800.0,1,True,False,True,False,55051.07415423577,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-10 22:00:00+00:00,57623.0,57866.5,57441.5,57600.0,57800.0,1,True,False,True,False,55188.65932338862,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-11 00:00:00+00:00,56722.0,57748.0,56671.5,57000.0,56800.0,-1,False,True,True,False,55188.65932338862,,,59600.0,53800.0,False,False,False,False,False,False
2024-09-11 02:00:00+00:00,56805.5,57170.0,56678.5,57000.0,56800.0,-1,False,True,True,False,55188.65932338862,,,59600.0,53800.0,False,False,False,False,False,False
