trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
24,SELL_A,ST_FLIP_GREEN,2024-02-04T14:30:00,2024-02-04T20:30:00,short,42877,42739,100,0.1,4287.7,100.0,13.8,3.69,309.96,0.0,138,0.32,0,0.0,921.16,77377.44,0.92,428.77,0.1,10,5.0,0.01,0,0.0,10.11,42969
25,BUY_A,ST_FLIP_RED,2024-02-04T20:30:00,2024-02-04T21:30:00,long,42739,42785,100,0.1,4273.9,100.0,4.6,-5.51,-462.84,-0.01,46,0.11,0,0.0,915.65,76914.6,0.92,427.39,0.1,10,5.0,0.01,0,0.0,10.11,42647
26,SELL_A,ST_FLIP_GREEN,2024-02-04T22:00:00,2024-02-05T01:30:00,short,42693,42555,100,0.1,4269.3,100.0,13.8,3.69,309.96,0.0,138,0.32,0,0.0,919.34,77224.56,0.92,426.93,0.1,10,5.0,0.01,0,0.0,10.11,42785
27,BUY_A,ST_FLIP_RED,2024-02-05T01:30:00,2024-02-05T02:00:00,long,42555,42417,100,0.1,4255.5,100.0,-13.8,-23.91,-2008.44,-0.02,0,0.0,138,0.32,895.43,75216.12,0.9,425.55,0.1,10,5.0,0.01,0,0.0,10.11,42463
28,SELL_A,ST_FLIP_GREEN,2024-02-05T02:00:00,2024-02-05T03:00:00,short,42417,42555,100,0.1,4241.7,100.0,-13.8,-23.91,-2008.44,-0.02,0,0.0,138,0.33,871.52,73207.68,0.87,424.17,0.1,10,5.0,0.01,0,0.0,10.11,42509
29,BUY_B,ST_FLIP_RED,2024-02-05T03:00:00,2024-02-05T14:30:00,long,42555,43291,100,0.1,4255.5,100.0,73.6,63.49,5333.16,0.06,736,1.73,0,0.0,935.01,78540.84,0.94,425.55,0.1,10,5.0,0.01,0,0.0,10.11,42463
30,SELL_A,ST_FLIP_GREEN,2024-02-05T14:30:00,2024-02-05T16:30:00,short,43291,42693,100,0.1,4329.1,100.0,59.8,49.69,4173.96,0.05,598,1.38,0,0.0,984.7,82714.8,0.98,432.91,0.1,10,5.0,0.01,0,0.0,10.11,43383
31,BUY_A,ST_FLIP_RED,2024-02-05T16:30:00,2024-02-05T17:00:00,long,42693,42647,100,0.1,4269.3,100.0,-4.6,-14.71,-1235.64,-0.01,0,0.0,46,0.11,969.99,81479.16,0.97,426.93,0.1,10,5.0,0.01,0,0.0,10.11,42601
32,BUY_B,ST_FLIP_RED,2024-02-05T19:00:00,2024-02-05T20:00:00,long,42785,42693,100,0.1,4278.5,100.0,-9.2,-19.31,-1622.04,-0.02,0,0.0,92,0.22,950.68,79857.12,0.95,427.85,0.1,10,5.0,0.01,0,0.0,10.11,42693
33,SELL_A,ST_FLIP_GREEN,2024-02-05T20:00:00,2024-02-05T23:00:00,short,42647,42555,100,0.1,4264.7,100.0,9.2,-0.91,-76.44,-0.0,92,0.22,0,0.0,949.77,79780.68,0.95,426.47,0.1,10,5.0,0.01,0,0.0,10.11,42739
34,BUY_A,ST_FLIP_RED,2024-02-05T23:00:00,2024-02-06T05:00:00,long,42555,42785,100,0.1,4255.5,100.0,23.0,12.89,1082.76,0.01,230,0.54,0,0.0,962.66,80863.44,0.96,425.55,0.1,10,5.0,0.01,0,0.0,10.11,42463
35,SELL_A,ST_FLIP_GREEN,2024-02-06T06:00:00,2024-02-06T07:00:00,short,42739,42877,100,0.1,4273.9,100.0,-13.8,-23.91,-2008.44,-0.02,0,0.0,138,0.32,938.75,78855.0,0.94,427.39,0.1,10,5.0,0.01,0,0.0,10.11,42831
36,BUY_A,ST_FLIP_RED,2024-02-06T07:00:00,2024-02-06T10:00:00,long,42877,42923,100,0.1,4287.7,100.0,4.6,-5.51,-462.84,-0.01,46,0.11,0,0.0,933.24,78392.16,0.93,428.77,0.1,10,5.0,0.01,0,0.0,10.11,42785
37,SELL_A,ST_FLIP_GREEN,2024-02-06T10:00:00,2024-02-06T13:00:00,short,42923,42923,100,0.1,4292.3,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,923.13,77542.92,0.92,429.23,0.1,10,5.0,0.01,0,0.0,10.11,43015
38,BUY_A,ST_FLIP_RED,2024-02-06T13:00:00,2024-02-06T16:30:00,long,42969,43199,100,0.1,4296.9,100.0,23.0,12.89,1082.76,0.01,230,0.54,0,0.0,936.02,78625.68,0.94,429.69,0.1,10,5.0,0.01,0,0.0,10.11,42877
39,SELL_A,ST_FLIP_GREEN,2024-02-06T16:30:00,2024-02-06T19:30:00,short,43199,43291,100,0.1,4319.9,100.0,-9.2,-19.31,-1622.04,-0.02,0,0.0,92,0.21,916.71,77003.64,0.92,431.99,0.1,10,5.0,0.01,0,0.0,10.11,43291
40,BUY_A,ST_FLIP_RED,2024-02-06T19:30:00,2024-02-06T20:00:00,long,43337,43199,100,0.1,4333.7,100.0,-13.8,-23.91,-2008.44,-0.02,0,0.0,138,0.32,892.8,74995.2,0.89,433.37,0.1,10,5.0,0.01,0,0.0,10.11,43245
41,SELL_B,ST_FLIP_GREEN,2024-02-06T20:00:00,2024-02-06T22:30:00,short,43199,43245,100,0.1,4319.9,100.0,-4.6,-14.71,-1235.64,-0.01,0,0.0,46,0.11,878.09,73759.56,0.88,431.99,0.1,10,5.0,0.01,0,0.0,10.11,43291
42,SELL_B,ST_FLIP_GREEN,2024-02-06T23:00:00,2024-02-07T04:30:00,short,43107,42969,100,0.1,4310.7,100.0,13.8,3.69,309.96,0.0,138,0.32,0,0.0,881.78,74069.52,0.88,431.07,0.1,10,5.0,0.01,0,0.0,10.11,43199
43,BUY_A,ST_FLIP_RED,2024-02-07T05:30:00,2024-02-07T10:30:00,long,43015,43015,100,0.1,4301.5,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,871.67,73220.28,0.87,430.15,0.1,10,5.0,0.01,0,0.0,10.11,42923
44,SELL_A,ST_FLIP_GREEN,2024-02-07T10:30:00,2024-02-07T11:00:00,short,42969,43015,100,0.1,4296.9,100.0,-4.6,-14.71,-1235.64,-0.01,0,0.0,46,0.11,856.96,71984.64,0.86,429.69,0.1,10,5.0,0.01,0,0.0,10.11,43061
45,BUY_A,ST_FLIP_RED,2024-02-07T11:00:00,2024-02-07T16:00:00,long,43015,43015,100,0.1,4301.5,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,846.85,71135.4,0.85,430.15,0.1,10,5.0,0.01,0,0.0,10.11,42923
46,BUY_B,ST_FLIP_RED,2024-02-07T16:30:00,2024-02-07T19:00:00,long,43153,43521,100,0.1,4315.3,100.0,36.8,26.69,2241.96,0.03,368,0.85,0,0.0,873.54,73377.36,0.87,431.53,0.1,10,5.0,0.01,0,0.0,10.11,43061
47,SELL_A,ST_FLIP_GREEN,2024-02-07T19:00:00,2024-02-07T19:30:00,short,43521,43613,100,0.1,4352.1,100.0,-9.2,-19.31,-1622.04,-0.02,0,0.0,92,0.21,854.23,71755.32,0.85,435.21,0.1,10,5.0,0.01,0,0.0,10.11,43613
48,BUY_A,ST_FLIP_RED,2024-02-07T20:00:00,2024-02-07T21:30:00,long,43705,44165,100,0.1,4370.5,100.0,46.0,35.89,3014.76,0.04,460,1.05,0,0.0,890.12,74770.08,0.89,437.05,0.1,10,5.0,0.01,0,0.0,10.11,43613
49,SELL_B,ST_FLIP_GREEN,2024-02-07T21:30:00,2024-02-07T22:00:00,short,44165,44303,100,0.1,4416.5,100.0,-13.8,-23.91,-2008.44,-0.02,0,0.0,138,0.31,866.21,72761.64,0.87,441.65,0.1,10,5.0,0.01,0,0.0,10.11,44257
50,SELL_B,ST_FLIP_GREEN,2024-02-07T22:30:00,2024-02-07T23:30:00,short,44211,44303,100,0.1,4421.1,100.0,-9.2,-19.31,-1622.04,-0.02,0,0.0,92,0.21,846.9,71139.6,0.85,442.11,0.1,10,5.0,0.01,0,0.0,10.11,44303
51,BUY_A,ST_FLIP_RED,2024-02-08T00:00:00,2024-02-08T02:00:00,long,44441,44533,100,0.1,4444.1,100.0,9.2,-0.91,-76.44,-0.0,92,0.21,0,0.0,845.99,71063.16,0.85,444.41,0.1,10,5.0,0.01,0,0.0,10.11,44349
