2026-09-26,07:27:00,83971.0,83971.5,83971.0,83971.5,651.0
2026-09-26,07:28:00,83971.0,83975.5,83971.0,83975.0,1617.0
2026-09-26,07:29:00,83975.0,83975.5,83975.0,83975.0,663.0
2026-09-26,07:30:00,83975.0,83975.5,83975.0,83975.5,687.0
2026-09-26,07:31:00,83975.0,83975.5,83975.0,83975.5,1373.0
2026-09-26,07:32:00,83975.0,83975.5,83975.0,83975.0,419.0
2026-09-26,07:33:00,83975.5,83975.5,83975.0,83975.5,821.0
2026-09-26,07:34:00,83975.0,83975.5,83975.0,83975.5,1935.0
2026-09-26,07:35:00,83975.5,83978.0,83975.0,83977.5,1507.0
2026-09-26,07:36:00,83978.0,83980.5,83977.5,83980.5,2929.0
2026-09-26,07:37:00,83980.5,83983.5,83980.0,83983.5,1194.0
2026-09-26,07:38:00,83983.0,84011.5,83983.0,83998.5,10796.0
2026-09-26,07:39:00,83998.5,84002.5,83998.0,84002.0,3219.0
2026-09-26,07:40:00,84002.0,84018.5,84002.0,84018.5,4267.0
2026-09-26,07:41:00,84018.5,84028.5,84018.0,84028.5,8922.0
2026-09-26,07:42:00,84028.5,84028.5,84019.5,84019.5,4730.0
2026-09-26,07:43:00,84020.0,84020.0,83998.5,83998.5,4328.0
2026-09-26,07:44:00,83998.5,84003.0,83998.5,84003.0,2169.0
2026-09-26,07:45:00,84003.0,84028.0,84002.5,84028.0,3703.0
2026-09-26,07:46:00,84027.5,84028.0,84027.5,84028.0,1396.0
2026-09-26,07:47:00,84027.5,84045.0,84027.5,84042.0,8486.0
2026-09-26,07:48:00,84041.5,84041.5,84038.5,84039.0,4238.0
2026-09-26,07:49:00,84039.0,84045.5,84035.5,84045.5,3712.0
2026-09-26,07:50:00,84045.5,84045.5,84041.0,84041.5,3888.0
2026-09-26,07:51:00,84041.0,84042.0,84041.0,84042.0,1497.0
2026-09-26,07:52:00,84042.0,84042.0,84040.5,84040.5,2327.0
2026-09-26,07:53:00,84040.5,84041.0,84020.0,84020.5,4707.0
2026-09-26,07:54:00,84020.0,84045.5,84020.0,84045.5,1137.0
2026-09-26,07:55:00,84048.0,84067.5,84048.0,84065.5,10868.0
2026-09-26,07:56:00,84065.5,84066.0,84065.5,84065.5,2151.0
2026-09-26,07:57:00,84066.0,84078.0,84065.5,84077.0,6070.0
2026-09-26,07:58:00,84077.0,84097.5,84077.0,84097.5,6723.0
2026-09-26,07:59:00,84097.5,84098.0,84075.0,84075.0,6686.0
2026-09-26,08:00:00,84075.0,84075.5,84050.5,84055.0,5144.0
2026-09-26,08:01:00,84054.5,84075.0,84031.0,84042.0,6554.0
2026-09-26,08:02:00,84041.5,84042.0,84016.5,84017.5,7892.0
2026-09-26,08:03:00,84017.0,84029.0,84017.0,84028.5,1308.0
2026-09-26,08:04:00,84028.5,84028.5,84028.0,84028.0,1057.0
2026-09-26,08:05:00,84028.0,84028.5,84016.0,84020.5,2800.0
2026-09-26,08:06:00,84020.5,84021.0,84020.5,84020.5,1345.0
2026-09-26,08:07:00,84020.5,84021.0,84009.0,84009.5,4326.0
2026-09-26,08:08:00,84009.5,84028.5,84009.0,84028.5,3550.0
2026-09-26,08:09:00,84028.5,84034.0,84028.0,84033.5,2623.0
2026-09-26,08:10:00,84033.5,84041.0,84033.5,84041.0,2548.0
2026-09-26,08:11:00,84041.0,84041.0,84040.5,84041.0,2262.0
2026-09-26,08:12:00,84041.0,84041.0,84032.0,84032.0,1287.0
2026-09-26,08:13:00,84032.0,84032.5,84014.5,84014.5,5896.0
2026-09-26,08:14:00,84014.5,84037.5,84014.5,84037.0,2802.0
2026-09-26,08:15:00,84037.0,84037.5,84037.0,84037.5,2259.0
2026-09-26,08:16:00,84037.0,84037.5,84037.0,84037.5,418.0
2026-09-26,08:17:00,84037.5,84037.5,83999.0,84005.5,5049.0
2026-09-26,08:18:00,84005.5,84006.0,84005.5,84005.5,1367.0
2026-09-26,08:19:00,84005.5,84006.0,84005.5,84006.0,2440.0
2026-09-26,08:20:00,84006.0,84014.0,84005.5,84008.5,4668.0
2026-09-26,08:21:00,84008.5,84009.0,84005.0,84005.5,2453.0
2026-09-26,08:22:00,84005.5,84006.0,83998.5,83998.5,2806.0
2026-09-26,08:23:00,83998.5,83999.0,83998.5,83998.5,3978.0
2026-09-26,08:24:00,83998.5,84005.5,83986.0,84005.5,5725.0
2026-09-26,08:25:00,84006.0,84013.0,84005.5,84009.5,1941.0
2026-09-26,08:26:00,84010.0,84037.5,83997.0,84031.5,3795.0
2026-09-26,08:27:00,84031.5,84050.0,84031.5,84049.5,4355.0
2026-09-26,08:28:00,84050.0,84058.0,84049.5,84058.0,2436.0
2026-09-26,08:29:00,84058.0,84064.0,84057.5,84063.5,1717.0
2026-09-26,08:30:00,84064.0,84083.0,84063.5,84083.0,4915.0
2026-09-26,08:31:00,84083.0,84126.5,84082.5,84126.0,29852.0
2026-09-26,08:32:00,84126.0,84199.0,84126.0,84192.5,46851.0
2026-09-26,08:33:00,84192.5,84229.0,84187.0,84219.0,28453.0
2026-09-26,08:34:00,84219.0,84235.5,84200.0,84235.5,15554.0
2026-09-26,08:35:00,84235.5,84235.5,84205.5,84223.0,11823.0
2026-09-26,08:36:00,84223.5,84260.0,84223.0,84258.0,23827.0
2026-09-26,08:37:00,84258.0,84297.0,84252.0,84253.0,33686.0
2026-09-26,08:38:00,84253.0,84283.5,84253.0,84283.5,10794.0
2026-09-26,08:39:00,84283.5,84283.5,84242.0,84248.0,10036.0
2026-09-26,08:40:00,84248.5,84288.0,84216.5,84229.5,9557.0
2026-09-26,08:41:00,84229.5,84230.0,84194.0,84213.5,12834.0
2026-09-26,08:42:00,84213.0,84245.0,84209.0,84245.0,6032.0
2026-09-26,08:43:00,84245.0,84248.0,84240.0,84248.0,3132.0
2026-09-26,08:44:00,84248.0,84249.0,84248.0,84248.0,6975.0
2026-09-26,08:45:00,84248.0,84248.5,84225.0,84225.5,7814.0
2026-09-26,08:46:00,84225.0,84225.5,84202.5,84202.5,7563.0
2026-09-26,08:47:00,84202.5,84207.0,84202.5,84203.5,4520.0
2026-09-26,08:48:00,84203.5,84203.5,84203.0,84203.5,2346.0
2026-09-26,08:49:00,84203.0,84203.5,84176.5,84176.5,11107.0
2026-09-26,08:50:00,84177.0,84179.0,84176.5,84178.0,5471.0
2026-09-26,08:51:00,84178.5,84178.5,84178.0,84178.0,2167.0
2026-09-26,08:52:00,84178.0,84179.0,84177.0,84178.5,2724.0
2026-09-26,08:53:00,84178.5,84179.0,84178.5,84178.5,1599.0
2026-09-26,08:54:00,84178.5,84179.0,84178.5,84178.5,3826.0
2026-09-26,08:55:00,84179.0,84179.0,84178.5,84178.5,1015.0
2026-09-26,08:56:00,84179.0,84179.0,84167.0,84167.5,3778.0
2026-09-26,08:57:00,84167.0,84167.5,84167.0,84167.0,2682.0
2026-09-26,08:58:00,84167.0,84167.5,84167.0,84167.5,1733.0
2026-09-26,08:59:00,84167.5,84167.5,84167.0,84167.0,1184.0
2026-09-26,09:00:00,84167.5,84168.0,84167.0,84168.0,2182.0
2026-09-26,09:01:00,84167.5,84168.0,84161.0,84162.0,4933.0
2026-09-26,09:02:00,84161.5,84162.0,84160.0,84160.5,2349.0
2026-09-26,09:03:00,84160.0,84173.0,84160.0,84172.0,6793.0
2026-09-26,09:04:00,84172.5,84172.5,84162.5,84162.5,4091.0
2026-09-26,09:05:00,84162.5,84163.0,84153.0,84161.5,6013.0
2026-09-26,09:06:00,84161.5,84162.0,84161.5,84162.0,1672.0
2026-09-26,09:07:00,84162.0,84162.0,84158.0,84161.5,2955.0
2026-09-26,09:08:00,84161.5,84162.0,84158.0,84158.0,2829.0
2026-09-26,09:09:00,84158.0,84158.5,84130.0,84130.0,7615.0
2026-09-26,09:10:00,84130.0,84130.5,84055.0,84115.0,27603.0
2026-09-26,09:11:00,84115.0,84123.0,84055.0,84055.0,7553.0
2026-09-26,09:12:00,84055.0,84058.0,84028.0,84029.5,15304.0
2026-09-26,09:13:00,84029.0,84029.5,83937.0,83937.5,38812.0
2026-09-26,09:14:00,83937.5,83988.0,83928.5,83973.5,18164.0
2026-09-26,09:15:00,83973.0,83973.5,83939.0,83965.0,14437.0
2026-09-26,09:16:00,83965.0,83987.5,83947.0,83947.0,7629.0
2026-09-26,09:17:00,83944.0,83949.5,83923.0,83949.5,10080.0
2026-09-26,09:18:00,83949.5,83950.0,83920.0,83949.5,6884.0
2026-09-26,09:19:00,83949.5,83968.0,83945.0,83968.0,6227.0
