trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
42,SELL_A,ST_flip_green_brick,2025-10-23 02:00:00,2025-10-23 18:00:00,short,107019.0,109265.0,100,0.1,10701.9,100.0,-224.6,-234.72,-19716.48,-0.23,0.0,0.0,2246.0,2.1,-1814.98,-152458.11,-1.81,1070.19,0.1,10,5.0,0.02,0,0.0,10.12,0
43,BUY_A,ST_flip_red_brick,2025-10-23 22:00:00,2025-10-28 10:00:00,long,110487.0,113802.5,100,0.1,11048.7,100.0,331.55,321.31,26990.46,0.32,3315.5,3.0,0.0,0.0,-1493.66,-125467.65,-1.49,1104.87,0.1,10,5.0,0.14,0,0.0,10.23,0
44,SELL_A,ST_flip_green_brick,2025-10-29 04:00:00,2025-10-31 12:00:00,short,112653.0,109796.0,100,0.1,11265.3,100.0,285.7,275.53,23144.52,0.28,2857.0,2.54,0.0,0.0,-1218.13,-102323.13,-1.22,1126.53,0.1,10,5.0,0.07,0,0.0,10.17,0
45,BUY_A,ST_flip_red_brick,2025-11-01 12:00:00,2025-11-03 08:00:00,long,110159.0,107787.0,100,0.1,11015.9,100.0,-237.2,-247.36,-20777.82,-0.25,0.0,0.0,2372.0,2.15,-1465.49,-123100.95,-1.47,1101.59,0.1,10,5.0,0.06,0,0.0,10.15,0
46,SELL_A,ST_flip_green_brick,2025-11-04 12:00:00,2025-11-06 04:00:00,short,104181.0,103396.0,100,0.1,10418.1,100.0,78.5,68.35,5741.4,0.07,785.0,0.75,0.0,0.0,-1397.14,-117359.55,-1.4,1041.81,0.1,10,5.0,0.05,0,0.0,10.15,0
47,SELL_A,ST_flip_green_brick,2025-11-07 16:00:00,2025-11-08 00:00:00,short,99905.5,103155.5,100,0.1,9990.55,100.0,-325.0,-335.11,-28149.24,-0.34,0.0,0.0,3250.0,3.25,-1732.25,-145508.79,-1.73,999.06,0.1,10,5.0,0.01,0,0.0,10.11,0
48,BUY_A,ST_flip_red_brick,2025-11-09 02:00:00,2025-11-11 20:00:00,long,102288.0,103386.0,100,0.1,10228.8,100.0,109.8,99.62,8367.87,0.1,1098.0,1.07,0.0,0.0,-1632.63,-137140.92,-1.63,1022.88,0.1,10,5.0,0.08,0,0.0,10.18,0
49,BUY_B,ST_flip_red_brick,2025-11-12 16:00:00,2025-11-12 22:00:00,long,104932.0,101573.5,100,0.1,10493.2,100.0,-335.85,-345.96,-29060.43,-0.35,0.0,0.0,3358.5,3.2,-1978.59,-166201.35,-1.98,1049.32,0.1,10,5.0,0.01,0,0.0,10.11,0
50,SELL_B,ST_flip_green_brick,2025-11-13 22:00:00,2025-11-19 02:00:00,short,99067.0,93214.5,100,0.1,9906.7,100.0,585.25,575.0,48299.58,0.57,5852.5,5.91,0.0,0.0,-1403.59,-117901.77,-1.4,990.67,0.1,10,5.0,0.15,0,0.0,10.25,0
51,SELL_B,ST_flip_green_brick,2025-11-19 22:00:00,2025-11-20 06:00:00,short,89036.5,92466.5,100,0.1,8903.65,100.0,-343.0,-353.11,-29661.24,-0.35,0.0,0.0,3430.0,3.85,-1756.7,-147563.01,-1.76,890.37,0.1,10,5.0,0.01,0,0.0,10.11,0
52,SELL_B,ST_flip_green_brick,2025-11-20 22:00:00,2025-11-23 08:00:00,short,86932.0,86466.0,100,0.1,8693.2,100.0,46.6,36.43,3059.91,0.04,466.0,0.54,0.0,0.0,-1720.27,-144503.1,-1.72,869.32,0.1,10,5.0,0.07,0,0.0,10.17,0
53,BUY_A,ST_flip_red_brick,2025-11-23 18:00:00,2025-11-24 18:00:00,long,86757.5,85904.0,100,0.1,8675.75,100.0,-85.35,-95.48,-8020.32,-0.1,0.0,0.0,853.5,0.98,-1815.75,-152523.42,-1.82,867.58,0.1,10,5.0,0.03,0,0.0,10.13,0
