trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
163,SELL,ST_FLIP_GREEN,2025-12-03T14:00:00,2025-12-03T20:00:00,short,92598,93398,2,0,185.2,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.86,-32410.33,-2722467.72,-32.41,18.52,0.1,200,100.0,0.01,0,0.0,200.11,92998
164,BUY,ST_FLIP_RED,2025-12-03T20:00:00,2025-12-04T12:00:00,long,93398,92598,2,0,186.8,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.86,-32612.04,-2739411.36,-32.61,18.68,0.1,200,100.0,0.01,0,0.0,200.11,92998
165,SELL,ST_FLIP_GREEN,2025-12-04T12:00:00,2025-12-07T16:00:00,short,92598,90198,2,0,185.2,100.0,4.8,-195.31,-16406.04,-0.2,2400,2.59,0,0.0,-32807.35,-2755817.4,-32.81,18.52,0.1,200,100.0,0.01,0,0.0,200.11,92998
166,BUY,ST_FLIP_RED,2025-12-07T16:00:00,2025-12-07T20:00:00,long,90198,90198,2,0,180.4,100.0,0.0,-200.11,-16809.24,-0.2,0,0.0,0,0.0,-33007.46,-2772626.64,-33.01,18.04,0.1,200,100.0,0.01,0,0.0,200.11,89798
167,SELL,ST_FLIP_GREEN,2025-12-07T20:00:00,2025-12-08T06:00:00,short,90198,91398,2,0,180.4,100.0,-2.4,-202.51,-17010.84,-0.2,0,0.0,1200,1.33,-33209.97,-2789637.48,-33.21,18.04,0.1,200,100.0,0.01,0,0.0,200.11,90598
168,BUY,ST_FLIP_RED,2025-12-08T06:00:00,2025-12-08T14:00:00,long,91398,90798,2,0,182.8,100.0,-1.2,-201.31,-16910.04,-0.2,0,0.0,600,0.66,-33411.28,-2806547.52,-33.41,18.28,0.1,200,100.0,0.01,0,0.0,200.11,90998
169,SELL,ST_FLIP_GREEN,2025-12-08T14:00:00,2025-12-08T20:00:00,short,90798,90798,2,0,181.6,100.0,0.0,-200.11,-16809.24,-0.2,0,0.0,0,0.0,-33611.39,-2823356.76,-33.61,18.16,0.1,200,100.0,0.01,0,0.0,200.11,91198
170,BUY,ST_FLIP_RED,2025-12-08T20:00:00,2025-12-09T00:00:00,long,90798,90198,2,0,181.6,100.0,-1.2,-201.31,-16910.04,-0.2,0,0.0,600,0.66,-33812.7,-2840266.8,-33.81,18.16,0.1,200,100.0,0.01,0,0.0,200.11,90398
171,SELL,ST_FLIP_GREEN,2025-12-09T00:00:00,2025-12-09T14:00:00,short,90198,90998,2,0,180.4,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.89,-34014.41,-2857210.44,-34.01,18.04,0.1,200,100.0,0.01,0,0.0,200.11,90598
172,BUY,ST_FLIP_RED,2025-12-09T14:00:00,2025-12-09T20:00:00,long,90998,92798,2,0,182.0,100.0,3.6,-196.51,-16506.84,-0.2,1800,1.98,0,0.0,-34210.92,-2873717.28,-34.21,18.2,0.1,200,100.0,0.01,0,0.0,200.11,90598
173,SELL,ST_FLIP_GREEN,2025-12-09T20:00:00,2025-12-11T18:00:00,short,92798,90998,2,0,185.6,100.0,3.6,-196.51,-16506.84,-0.2,1800,1.94,0,0.0,-34407.43,-2890224.12,-34.41,18.56,0.1,200,100.0,0.01,0,0.0,200.11,93198
174,BUY,ST_FLIP_RED,2025-12-11T18:00:00,2025-12-12T14:00:00,long,90998,91798,2,0,182.0,100.0,1.6,-198.51,-16674.84,-0.2,800,0.88,0,0.0,-34605.94,-2906898.96,-34.61,18.2,0.1,200,100.0,0.01,0,0.0,200.11,90598
175,SELL,ST_FLIP_GREEN,2025-12-12T14:00:00,2025-12-15T00:00:00,short,91798,89198,2,0,183.6,100.0,5.2,-194.91,-16372.44,-0.19,2600,2.83,0,0.0,-34800.85,-2923271.4,-34.8,18.36,0.1,200,100.0,0.01,0,0.0,200.11,92198
176,BUY,ST_FLIP_RED,2025-12-15T00:00:00,2025-12-15T14:00:00,long,89198,88798,2,0,178.4,100.0,-0.8,-200.91,-16876.44,-0.2,0,0.0,400,0.45,-35001.76,-2940147.84,-35.0,17.84,0.1,200,100.0,0.01,0,0.0,200.11,88798
177,SELL,ST_FLIP_GREEN,2025-12-15T14:00:00,2025-12-16T10:00:00,short,88798,86798,2,0,177.6,100.0,4.0,-196.11,-16473.24,-0.2,2000,2.25,0,0.0,-35197.87,-2956621.08,-35.2,17.76,0.1,200,100.0,0.01,0,0.0,200.11,89198
178,BUY,ST_FLIP_RED,2025-12-16T10:00:00,2025-12-16T16:00:00,long,86798,86998,2,0,173.6,100.0,0.4,-199.71,-16775.64,-0.2,200,0.23,0,0.0,-35397.58,-2973396.72,-35.4,17.36,0.1,200,100.0,0.01,0,0.0,200.11,86398
179,SELL,ST_FLIP_GREEN,2025-12-16T16:00:00,2025-12-17T12:00:00,short,86998,87398,2,0,174.0,100.0,-0.8,-200.91,-16876.44,-0.2,0,0.0,400,0.46,-35598.49,-2990273.16,-35.6,17.4,0.1,200,100.0,0.01,0,0.0,200.11,87398
