Date,Time,Open,High,Low,Close,Volume
2026-06-21,23:00:00,63775.5,63775.5,63242.0,63284.5,263761.0
2026-06-22,00:00:00,63293.0,64080.0,63292.0,63867.0,461817.0
2026-06-22,01:00:00,63883.0,64797.0,63828.0,64581.0,807191.0
2026-06-22,02:00:00,64580.0,64648.0,64218.0,64233.5,411341.0
2026-06-22,03:00:00,64232.0,64441.5,63864.0,63941.0,729459.0
2026-06-22,04:00:00,63946.0,64092.0,63839.0,64070.5,345421.0
2026-06-22,05:00:00,64070.5,64318.5,64056.5,64226.0,428141.0
2026-06-22,06:00:00,64226.0,64305.5,63918.5,63967.0,419549.0
2026-06-22,07:00:00,63967.0,64386.0,63937.0,64194.5,432500.0
2026-06-22,08:00:00,64197.0,64339.0,64020.5,64147.5,409791.0
2026-06-22,09:00:00,64146.5,64238.5,64025.0,64126.0,214148.0
2026-06-22,10:00:00,64121.5,64256.5,64050.0,64115.5,304054.0
2026-06-22,11:00:00,64115.5,64752.5,64071.5,64630.0,1010427.0
2026-06-22,12:00:00,64631.0,65201.0,64551.5,65126.5,1410632.0
2026-06-22,13:00:00,65127.5,65573.0,64923.0,65555.0,1428193.0
2026-06-22,14:00:00,65554.0,65603.0,64810.0,64949.0,1641615.0
2026-06-22,15:00:00,64954.5,65124.0,64728.0,64814.5,1052022.0
2026-06-22,16:00:00,64816.5,64839.5,64488.0,64702.5,1200626.0
2026-06-22,17:00:00,64701.5,64753.0,64361.0,64587.5,933124.0
2026-06-22,18:00:00,64586.5,64715.0,64282.5,64312.5,653868.0
2026-06-22,19:00:00,64323.5,64482.5,64252.0,64434.5,384898.0
2026-06-22,20:00:00,64454.5,64644.0,64332.0,64416.5,255882.0
2026-06-22,21:00:00,64411.0,64467.5,64121.0,64296.5,254652.0
2026-06-22,22:00:00,64296.5,64377.5,63776.0,63954.0,332343.0
2026-06-22,23:00:00,63948.0,64034.5,63860.0,63997.0,129948.0
2026-06-23,00:00:00,63997.0,64137.0,63809.0,64126.0,209892.0
2026-06-23,01:00:00,64125.0,64248.5,63860.0,64132.0,352692.0
2026-06-23,02:00:00,64132.0,64250.0,64011.5,64171.5,233584.0
2026-06-23,03:00:00,64171.5,64179.0,63939.0,64044.0,310422.0
2026-06-23,04:00:00,64044.0,64075.5,63580.0,63600.5,589060.0
2026-06-23,05:00:00,63604.0,63711.5,63328.5,63379.0,676327.0
2026-06-23,06:00:00,63379.0,63381.0,62538.5,62911.5,1258781.0
2026-06-23,07:00:00,62912.5,63075.0,62834.0,62856.0,460199.0
2026-06-23,08:00:00,62856.0,62923.0,61887.0,62360.5,1310993.0
2026-06-23,09:00:00,62363.0,62488.0,62313.5,62356.0,341946.0
2026-06-23,10:00:00,62357.5,62560.5,62214.0,62297.0,680782.0
2026-06-23,11:00:00,62296.0,62608.0,62296.0,62484.0,760951.0
2026-06-23,12:00:00,62484.0,62538.5,62169.0,62233.5,610947.0
2026-06-23,13:00:00,62233.5,62511.0,61926.5,62455.0,1311971.0
2026-06-23,14:00:00,62453.0,62831.5,62373.0,62468.5,1528848.0
2026-06-23,15:00:00,62475.5,62485.5,62167.0,62462.5,1006556.0
2026-06-23,16:00:00,62462.5,62815.0,62400.0,62528.5,904470.0
2026-06-23,17:00:00,62527.5,62675.5,62307.0,62335.5,734828.0
2026-06-23,18:00:00,62336.5,62427.5,62081.0,62222.0,624204.0
2026-06-23,19:00:00,62221.0,62460.0,62208.0,62376.5,386035.0
2026-06-23,20:00:00,62390.5,62522.5,62349.5,62446.5,192444.0
2026-06-23,21:00:00,62452.5,62636.0,62447.5,62570.0,132102.0
2026-06-23,22:00:00,62569.5,62756.5,62494.0,62567.0,135581.0
2026-06-23,23:00:00,62567.0,62778.0,62478.5,62703.5,102133.0
2026-06-24,00:00:00,62706.0,63006.5,62702.5,62988.0,302077.0
2026-06-24,01:00:00,62994.5,63095.0,62740.5,62911.5,396799.0
2026-06-24,02:00:00,62910.5,63000.0,62580.5,62605.0,412033.0
2026-06-24,03:00:00,62604.0,62811.0,62433.5,62710.5,438634.0
2026-06-24,04:00:00,62711.5,62786.5,62506.0,62727.5,341191.0
2026-06-24,05:00:00,62726.5,63056.5,62684.0,62865.5,517922.0
2026-06-24,06:00:00,62866.5,62894.5,62706.0,62760.5,330297.0
2026-06-24,07:00:00,62760.5,62828.5,62579.0,62634.0,353609.0
2026-06-24,08:00:00,62642.5,62788.0,62580.0,62780.0,280577.0
2026-06-24,09:00:00,62779.5,62779.5,62614.0,62656.0,226303.0
2026-06-24,10:00:00,62657.0,62664.5,62398.0,62422.5,572066.0
2026-06-24,11:00:00,62422.5,63191.5,62290.0,62894.5,1275084.0
2026-06-24,12:00:00,62893.5,62946.0,62550.5,62596.0,676859.0
2026-06-24,13:00:00,62595.0,62607.0,61232.0,61315.0,2774787.0
2026-06-24,14:00:00,61310.5,61441.0,60876.5,61091.0,1756786.0
2026-06-24,15:00:00,61100.0,61127.0,60244.0,60261.5,1934132.0
2026-06-24,16:00:00,60261.5,60655.0,59405.0,59813.5,2131792.0
2026-06-24,17:00:00,59813.5,60024.5,59068.5,59370.0,2389399.0
2026-06-24,18:00:00,59373.0,59901.5,59274.5,59574.5,1504733.0
2026-06-24,19:00:00,59576.0,59969.5,59490.0,59929.0,667033.0
2026-06-24,20:00:00,59926.0,61194.5,59820.5,60932.0,1222424.0
2026-06-24,21:00:00,60941.5,61120.0,60639.0,61087.5,460737.0
2026-06-24,22:00:00,61079.5,61245.0,60781.0,60856.0,258652.0
2026-06-24,23:00:00,60841.5,61093.0,60805.5,61057.0,151903.0
2026-06-25,00:00:00,61063.0,61145.5,60700.0,60793.5,265786.0
2026-06-25,01:00:00,60793.5,60967.5,60690.0,60899.5,287607.0
2026-06-25,02:00:00,60899.5,60945.5,60670.0,60769.0,269992.0
2026-06-25,03:00:00,60769.0,60884.5,60655.0,60859.5,211777.0
2026-06-25,04:00:00,60864.5,61394.0,60762.0,61329.0,476625.0
2026-06-25,05:00:00,61330.0,61798.0,61248.5,61573.0,836538.0
2026-06-25,06:00:00,61574.0,61834.5,61573.0,61699.0,454042.0
2026-06-25,07:00:00,61700.0,61938.0,61638.5,61893.5,499618.0
2026-06-25,08:00:00,61893.5,61904.5,61659.0,61693.0,467909.0
2026-06-25,09:00:00,61693.0,61771.5,61587.0,61713.5,360759.0
2026-06-25,10:00:00,61714.5,61734.5,61237.5,61251.0,834418.0
2026-06-25,11:00:00,61252.0,61400.0,61039.5,61264.0,1058909.0
2026-06-25,12:00:00,61265.0,61728.0,61054.5,61222.0,1135741.0
2026-06-25,13:00:00,61222.0,61346.5,58066.5,58266.5,3682475.0
2026-06-25,14:00:00,58266.5,60471.0,58254.0,59454.0,3871367.0
2026-06-25,15:00:00,59455.0,59636.5,58848.0,59542.5,2303691.0
2026-06-25,16:00:00,59556.0,60041.5,59135.5,59290.5,1626756.0
2026-06-25,17:00:00,59289.5,59726.5,59120.5,59660.5,1178255.0
2026-06-25,18:00:00,59662.5,59780.5,59336.0,59488.0,844725.0
2026-06-25,19:00:00,59502.0,59503.0,59158.0,59302.5,589555.0
2026-06-25,20:00:00,59318.5,59729.5,59310.0,59435.5,511086.0
2026-06-25,21:00:00,59435.0,60234.0,59434.0,60190.0,442591.0
2026-06-25,22:00:00,60178.0,60184.5,59710.5,59821.5,199162.0
2026-06-25,23:00:00,59816.0,60171.0,59714.5,59775.0,165995.0
2026-06-26,00:00:00,59780.0,59888.5,59613.5,59649.5,199525.0
2026-06-26,01:00:00,59638.5,59767.5,59206.5,59419.5,437534.0
2026-06-26,02:00:00,59420.0,59438.5,58332.0,58533.0,1220163.0
2026-06-26,03:00:00,58541.5,60121.0,58302.5,60021.0,1337181.0
2026-06-26,04:00:00,60022.0,60237.0,59810.0,59906.0,783890.0
2026-06-26,05:00:00,59906.5,60033.0,59709.5,59928.0,775476.0
2026-06-26,06:00:00,59928.0,60443.5,59671.5,60305.5,1328485.0
2026-06-26,07:00:00,60304.5,60738.5,60259.5,60498.0,1192879.0
2026-06-26,08:00:00,60496.5,60548.5,60122.5,60221.0,1084781.0
2026-06-26,09:00:00,60231.5,60232.5,59550.0,59715.5,1231838.0
2026-06-26,10:00:00,59715.0,59840.5,59218.0,59295.0,1141585.0
2026-06-26,11:00:00,59295.0,59576.0,59240.5,59398.5,822848.0
2026-06-26,12:00:00,59398.5,59998.0,58945.5,59173.0,2225643.0
2026-06-26,13:00:00,59174.0,60196.5,58473.0,60152.5,2667256.0
2026-06-26,14:00:00,60159.5,60281.0,59365.0,59575.0,2129123.0
2026-06-26,15:00:00,59575.5,60485.5,59565.5,60300.5,1824915.0
2026-06-26,16:00:00,60303.5,60572.5,59943.5,60023.5,1509368.0
2026-06-26,17:00:00,60022.0,60273.0,59927.5,60005.0,938827.0
2026-06-26,18:00:00,60008.5,60142.5,59545.5,59654.0,977009.0
2026-06-26,19:00:00,59655.0,60084.5,59592.5,59724.5,668610.0
2026-06-26,20:00:00,59724.5,59976.0,59561.5,59700.0,319420.0
2026-06-26,21:00:00,59700.5,60034.5,59655.5,59894.0,184331.0
2026-06-26,22:00:00,59890.0,60057.5,59722.5,60013.5,89794.0
2026-06-26,23:00:00,60008.0,60097.5,59900.0,60078.5,92808.0
2026-06-27,00:00:00,60078.5,60174.5,59851.5,60040.0,205059.0
2026-06-27,01:00:00,60040.0,60051.5,59910.0,59929.5,89562.0
2026-06-27,02:00:00,59924.5,60355.5,59899.0,60262.5,450851.0
2026-06-27,03:00:00,60263.5,60393.5,60140.5,60287.5,397077.0
2026-06-27,04:00:00,60281.5,60477.5,60192.5,60221.5,499393.0
2026-06-27,05:00:00,60222.0,60292.5,60106.0,60214.0,479227.0
2026-06-27,06:00:00,60214.0,60491.0,60086.0,60351.0,655628.0
2026-06-27,07:00:00,60352.0,60561.0,60270.5,60528.5,547007.0
2026-06-27,08:00:00,60528.5,60529.0,60347.5,60432.0,468510.0
2026-06-27,09:00:00,60431.0,60480.0,60267.0,60398.0,383455.0
2026-06-27,10:00:00,60398.0,60473.0,60354.0,60396.0,265256.0
2026-06-27,11:00:00,60397.0,60432.0,60168.0,60338.5,588991.0
2026-06-27,12:00:00,60338.5,60415.5,60228.0,60399.5,339502.0
2026-06-27,13:00:00,60400.5,60642.5,60364.0,60561.5,610965.0
2026-06-27,14:00:00,60561.5,60705.0,60485.5,60594.5,505719.0
2026-06-27,15:00:00,60594.5,60931.5,60546.5,60823.0,965685.0
2026-06-27,16:00:00,60824.0,60840.0,60651.5,60791.5,452927.0
2026-06-27,17:00:00,60790.5,60803.5,60397.0,60501.5,845599.0
2026-06-27,18:00:00,60501.5,60554.0,60426.0,60548.5,307573.0
2026-06-27,19:00:00,60546.5,60583.5,60059.0,60156.5,758301.0
2026-06-27,20:00:00,60156.5,60287.5,60147.5,60279.5,184475.0
2026-06-27,21:00:00,60280.0,60464.5,60114.5,60179.0,267005.0
2026-06-27,22:00:00,60160.5,60235.0,59823.5,60211.0,317249.0
2026-06-27,23:00:00,60210.0,60301.0,59922.0,60007.0,206002.0
2026-06-28,00:00:00,60007.0,60176.0,59988.5,60131.0,158445.0
2026-06-28,01:00:00,60131.0,60258.0,59955.5,60200.0,251855.0
2026-06-28,02:00:00,60199.0,60321.0,60023.0,60127.0,265123.0
2026-06-28,03:00:00,60128.0,60257.0,60127.0,60175.5,216915.0
2026-06-28,04:00:00,60175.5,60212.0,60065.0,60114.0,241740.0
2026-06-28,05:00:00,60115.0,60119.0,59721.5,59963.0,662314.0
2026-06-28,06:00:00,59963.0,60017.0,59779.5,59975.5,391979.0
2026-06-28,07:00:00,59974.5,60245.0,59971.0,60199.0,598178.0
2026-06-28,08:00:00,60194.5,60537.0,60115.5,60346.0,661547.0
2026-06-28,09:00:00,60346.0,60450.0,60229.0,60236.5,405390.0
2026-06-28,10:00:00,60236.5,60279.0,60043.0,60145.0,476615.0
2026-06-28,11:00:00,60144.0,60358.0,60096.0,60321.5,468437.0
2026-06-28,12:00:00,60321.5,60426.5,60166.0,60276.5,469057.0
2026-06-28,13:00:00,60275.5,60275.5,59940.5,60050.5,586846.0
2026-06-28,14:00:00,60054.5,60235.0,59988.5,60001.5,400393.0
2026-06-28,15:00:00,60000.5,60110.0,59786.5,59855.0,675009.0
2026-06-28,16:00:00,59856.0,59921.5,59555.5,59662.0,827946.0
2026-06-28,17:00:00,59662.0,59826.0,59372.0,59563.5,876648.0
2026-06-28,18:00:00,59562.5,59678.0,59550.0,59597.5,215299.0
2026-06-28,19:00:00,59489.0,59663.5,59241.5,59456.5,381817.0
2026-06-28,20:00:00,59456.5,59754.0,59449.0,59640.5,258643.0
2026-06-28,21:00:00,59640.5,59777.5,59307.5,59424.5,189414.0
2026-06-28,22:00:00,59425.5,59889.5,58893.5,59049.5,544143.0
2026-06-28,23:00:00,59024.0,59826.5,58980.5,59556.5,265139.0
2026-06-29,00:00:00,59555.5,59684.5,58983.5,59642.5,414071.0
2026-06-29,01:00:00,59660.0,59678.0,59180.0,59418.5,271004.0
2026-06-29,02:00:00,59410.5,59794.0,58863.0,59737.0,613450.0
2026-06-29,03:00:00,59741.5,60219.0,59741.5,60026.5,728157.0
2026-06-29,04:00:00,60026.5,60038.0,59720.5,59811.5,410596.0
2026-06-29,05:00:00,59815.0,60091.0,59365.5,60082.0,814859.0
2026-06-29,06:00:00,60089.5,60330.0,60028.0,60057.0,749124.0
2026-06-29,07:00:00,60058.5,60170.5,59906.0,60004.5,408121.0
2026-06-29,08:00:00,60004.5,60077.0,59718.0,59812.0,600103.0
2026-06-29,09:00:00,59812.0,60093.5,59756.5,60038.0,531293.0
2026-06-29,10:00:00,60040.5,60295.0,60040.5,60068.0,648464.0
2026-06-29,11:00:00,60069.0,60200.0,59775.0,59932.5,805499.0
2026-06-29,12:00:00,59938.0,60765.0,59567.5,59928.5,2262878.0
2026-06-29,13:00:00,59930.0,60318.5,59308.0,59565.5,1965983.0
2026-06-29,14:00:00,59564.5,59688.0,58993.5,59450.5,2136602.0
2026-06-29,15:00:00,59449.5,59945.5,59073.0,59806.5,1554049.0
2026-06-29,16:00:00,59805.5,60003.5,59568.0,59876.0,1078897.0
2026-06-29,17:00:00,59877.0,60673.5,59876.0,60401.0,1761582.0
2026-06-29,18:00:00,60402.0,60507.0,60170.5,60282.0,671197.0
2026-06-29,19:00:00,60283.5,60546.5,60135.0,60418.5,525981.0
2026-06-29,20:00:00,60410.0,60541.5,60272.0,60272.0,171016.0
2026-06-29,21:00:00,60278.0,60574.0,60238.0,60461.5,149213.0
2026-06-29,22:00:00,60460.5,60500.0,60323.5,60333.0,84976.0
2026-06-29,23:00:00,60328.5,60360.5,60156.0,60230.5,97314.0
2026-06-30,00:00:00,60226.5,60256.5,59674.0,59812.5,439020.0
2026-06-30,01:00:00,59818.5,60031.5,59745.5,59926.0,328417.0
2026-06-30,02:00:00,59931.0,60028.0,59725.0,59925.5,351936.0
2026-06-30,03:00:00,59925.5,60017.0,59576.0,59601.5,535068.0
2026-06-30,04:00:00,59602.5,59678.5,59406.0,59464.5,655483.0
2026-06-30,05:00:00,59466.0,59639.5,59333.0,59633.0,547874.0
2026-06-30,06:00:00,59633.0,59701.5,59494.0,59578.0,407355.0
2026-06-30,07:00:00,59577.0,59618.0,59428.0,59504.0,308781.0
2026-06-30,08:00:00,59503.0,59539.0,59162.0,59292.0,651424.0
2026-06-30,09:00:00,59287.0,59403.0,59230.5,59354.0,355260.0
2026-06-30,10:00:00,59354.0,59408.0,59270.0,59310.0,350967.0
2026-06-30,11:00:00,59310.0,59400.0,59105.5,59167.5,723082.0
2026-06-30,12:00:00,59167.0,59167.0,58361.0,58381.0,2051108.0
2026-06-30,13:00:00,58381.0,58778.0,58205.5,58717.0,1981003.0
2026-06-30,14:00:00,58718.0,59253.5,58410.0,58465.0,2352328.0
2026-06-30,15:00:00,58465.0,58782.5,58175.0,58361.5,1711689.0
2026-06-30,16:00:00,58374.5,58622.5,58238.5,58484.5,1142981.0
2026-06-30,17:00:00,58485.5,58605.0,58295.5,58402.0,696616.0
2026-06-30,18:00:00,58402.0,58681.0,58339.0,58665.0,745092.0
2026-06-30,19:00:00,58665.0,58819.0,58566.0,58798.0,568323.0
2026-06-30,20:00:00,58794.0,58856.0,58626.5,58711.5,311460.0
2026-06-30,21:00:00,58714.5,58750.5,58485.0,58614.0,204406.0
2026-06-30,22:00:00,58627.0,58785.5,58483.0,58583.0,154772.0
2026-06-30,23:00:00,58580.0,58643.0,58524.5,58611.5,70825.0
2026-07-01,00:00:00,58618.5,58726.0,58280.0,58555.0,296512.0
2026-07-01,01:00:00,58555.0,58997.0,57766.0,58747.0,1296902.0
2026-07-01,02:00:00,58751.5,59158.0,58642.0,59068.5,714377.0
2026-07-01,03:00:00,59070.5,59296.5,58829.0,59175.0,732249.0
2026-07-01,04:00:00,59176.0,59449.5,59036.0,59317.0,635984.0
2026-07-01,05:00:00,59309.0,59356.0,59098.5,59127.5,502631.0
2026-07-01,06:00:00,59129.0,59136.0,58505.5,58732.0,1054857.0
2026-07-01,07:00:00,58733.0,58806.0,58572.5,58749.5,526406.0
2026-07-01,08:00:00,58750.0,58970.0,58472.0,58956.0,801034.0
2026-07-01,09:00:00,58957.0,59076.0,58805.0,58927.5,645962.0
2026-07-01,10:00:00,58928.5,58929.0,58596.0,58638.0,661992.0
2026-07-01,11:00:00,58641.0,58739.5,58530.0,58598.0,579560.0
2026-07-01,12:00:00,58598.0,58662.0,58300.0,58501.0,1127305.0
2026-07-01,13:00:00,58502.0,59492.5,58501.0,59469.5,2222057.0
2026-07-01,14:00:00,59468.5,60074.5,59245.0,59530.0,2740856.0
2026-07-01,15:00:00,59522.0,60526.5,59503.0,60125.5,1828777.0
2026-07-01,16:00:00,60124.5,60250.0,59842.5,59909.0,1102783.0
2026-07-01,17:00:00,59910.0,60225.0,59768.0,60172.5,1036357.0
2026-07-01,18:00:00,60172.5,60284.0,59996.5,60148.5,761106.0
2026-07-01,19:00:00,60147.5,60339.5,59969.5,60005.0,579654.0
2026-07-01,20:00:00,60007.0,60177.5,59848.0,60106.0,395299.0
2026-07-01,21:00:00,60106.0,60835.0,60098.5,60805.5,641831.0
2026-07-01,22:00:00,60806.5,61321.5,60324.0,60453.0,537919.0
2026-07-01,23:00:00,60453.0,60453.0,59954.0,59995.5,288271.0
2026-07-02,00:00:00,59993.5,60006.0,59560.5,59726.0,557927.0
2026-07-02,01:00:00,59729.5,60301.0,59694.0,60156.5,674143.0
2026-07-02,02:00:00,60156.5,60474.0,59995.0,60399.0,559786.0
2026-07-02,03:00:00,60402.0,61108.0,60270.0,61039.5,818172.0
2026-07-02,04:00:00,61035.0,61038.5,60709.0,60763.5,571178.0
2026-07-02,05:00:00,60763.5,60857.0,60461.0,60485.5,743877.0
2026-07-02,06:00:00,60487.0,60630.0,60241.0,60255.0,797266.0
2026-07-02,07:00:00,60250.0,60292.5,60086.5,60133.0,577373.0
2026-07-02,08:00:00,60132.5,60545.0,60119.5,60493.5,653666.0
2026-07-02,09:00:00,60492.5,61437.5,60348.5,61166.5,1525300.0
2026-07-02,10:00:00,61160.0,61336.5,61033.0,61244.0,950806.0
2026-07-02,11:00:00,61243.0,61366.0,61106.0,61337.0,695929.0
2026-07-02,12:00:00,61333.5,61590.0,61115.5,61513.0,1541474.0
2026-07-02,13:00:00,61519.0,62034.0,61478.0,61920.5,2079694.0
2026-07-02,14:00:00,61919.5,62186.5,61374.0,61675.5,2399139.0
2026-07-02,15:00:00,61675.5,61835.5,61406.0,61587.0,1179263.0
2026-07-02,16:00:00,61597.5,61760.0,61120.5,61653.5,1455956.0
2026-07-02,17:00:00,61653.5,61906.5,61598.5,61650.0,961830.0
2026-07-02,18:00:00,61649.0,61854.0,61643.0,61740.0,494311.0
2026-07-02,19:00:00,61739.0,61746.5,61402.0,61459.0,543501.0
2026-07-02,20:00:00,61473.5,61582.5,61320.0,61564.5,331150.0
2026-07-02,21:00:00,61562.0,61640.5,61506.0,61577.5,89561.0
2026-07-02,22:00:00,61576.5,61576.5,61394.0,61455.0,50496.0
2026-07-02,23:00:00,61450.5,61595.0,61339.0,61546.5,120282.0
2026-07-03,00:00:00,61546.5,61565.5,61235.0,61294.0,275059.0
2026-07-03,01:00:00,61289.5,61717.0,61267.0,61573.5,388882.0
2026-07-03,02:00:00,61577.0,61653.5,61277.0,61417.5,418764.0
2026-07-03,03:00:00,61417.0,61563.5,61305.5,61414.5,331273.0
2026-07-03,04:00:00,61414.5,61511.5,61324.0,61427.5,261648.0
2026-07-03,05:00:00,61426.5,61791.0,61410.0,61681.5,533889.0
2026-07-03,06:00:00,61681.5,61832.0,61588.0,61687.5,452609.0
2026-07-03,07:00:00,61686.5,61856.5,61640.0,61739.5,323002.0
2026-07-03,08:00:00,61739.5,61882.0,61529.0,61560.5,552795.0
2026-07-03,09:00:00,61560.5,61767.5,61487.5,61693.5,558921.0
2026-07-03,10:00:00,61693.5,62022.0,61646.0,61892.5,668501.0
2026-07-03,11:00:00,61892.5,62085.0,61815.5,61999.5,760955.0
2026-07-03,12:00:00,62009.0,62158.0,61847.5,61959.5,766730.0
2026-07-03,13:00:00,61961.5,62258.0,61916.0,62090.5,837608.0
2026-07-03,14:00:00,62090.5,62263.5,61666.5,62149.5,1731164.0
2026-07-03,15:00:00,62149.5,62390.5,61785.0,61902.0,1537999.0
2026-07-03,16:00:00,61902.0,62110.0,61883.5,62091.0,657746.0
2026-07-03,17:00:00,62088.5,62274.5,62046.5,62177.5,782066.0
2026-07-03,18:00:00,62177.5,62229.5,62092.5,62186.0,370713.0
2026-07-03,19:00:00,62186.0,62299.0,62130.5,62185.0,418268.0
2026-07-03,20:00:00,62192.5,62902.5,62160.0,62765.0,1169037.0
2026-07-03,21:00:00,62766.0,62952.5,62494.0,62713.5,519894.0
2026-07-03,22:00:00,62722.5,62732.5,62519.0,62555.0,206346.0
2026-07-03,23:00:00,62555.0,62694.5,62512.5,62571.0,160010.0
2026-07-04,00:00:00,62571.0,62934.5,62565.5,62741.0,280924.0
2026-07-04,01:00:00,62742.0,62742.0,62387.0,62456.0,404810.0
2026-07-04,02:00:00,62457.0,62563.0,62410.0,62521.0,242601.0
2026-07-04,03:00:00,62521.0,62739.5,62465.5,62615.5,419963.0
2026-07-04,04:00:00,62615.5,62740.0,62575.5,62667.5,350846.0
2026-07-04,05:00:00,62664.0,62665.0,62410.0,62452.5,469194.0
2026-07-04,06:00:00,62452.5,62545.5,62314.0,62480.0,603797.0
2026-07-04,07:00:00,62480.0,62620.0,62447.5,62556.0,432941.0
2026-07-04,08:00:00,62555.0,62662.0,62488.5,62534.5,350557.0
2026-07-04,09:00:00,62533.5,62566.0,62390.5,62472.0,380625.0
2026-07-04,10:00:00,62472.0,62525.5,62424.0,62489.5,260630.0
2026-07-04,11:00:00,62487.0,62549.0,62440.0,62464.5,204708.0
2026-07-04,12:00:00,62464.5,62678.0,62464.5,62641.0,414049.0
2026-07-04,13:00:00,62640.0,62762.0,62519.0,62569.5,609893.0
2026-07-04,14:00:00,62569.0,62726.5,62568.0,62677.5,365559.0
2026-07-04,15:00:00,62677.5,63045.0,62672.5,62915.5,1173077.0
2026-07-04,16:00:00,62914.5,62950.0,62760.5,62902.0,542793.0
2026-07-04,17:00:00,62902.0,63410.0,62778.0,63251.5,1429422.0
2026-07-04,18:00:00,63252.5,63331.5,63073.5,63144.0,745628.0
2026-07-04,19:00:00,63144.0,63450.0,63095.5,63275.0,546887.0
2026-07-04,20:00:00,63273.5,63373.5,63134.0,63215.5,285810.0
2026-07-04,21:00:00,63215.5,63436.5,63179.5,63283.5,175977.0
2026-07-04,22:00:00,63276.5,63293.0,63136.0,63170.0,89717.0
2026-07-04,23:00:00,63175.5,63221.5,62908.0,63121.5,235369.0
2026-07-05,00:00:00,63120.5,63121.5,62865.0,62969.5,199343.0
2026-07-05,01:00:00,62968.5,63029.5,62770.5,62865.5,276491.0
2026-07-05,02:00:00,62866.5,62909.5,62573.0,62680.5,534467.0
2026-07-05,03:00:00,62680.5,62773.0,62632.5,62745.0,280866.0
2026-07-05,04:00:00,62746.0,62935.0,62686.0,62795.0,463500.0
2026-07-05,05:00:00,62794.5,62794.5,62634.0,62722.0,446233.0
2026-07-05,06:00:00,62722.0,62808.0,62650.0,62756.5,321466.0
2026-07-05,07:00:00,62756.5,63046.0,62696.5,63001.0,570565.0
2026-07-05,08:00:00,63001.0,63090.5,62871.5,62900.0,469937.0
2026-07-05,09:00:00,62905.5,62915.5,62417.0,62606.0,954054.0
2026-07-05,10:00:00,62607.0,62744.5,62515.5,62743.5,428544.0
2026-07-05,11:00:00,62744.5,62806.0,62588.0,62634.0,427276.0
2026-07-05,12:00:00,62635.0,62758.5,62542.0,62725.0,393619.0
2026-07-05,13:00:00,62724.0,62804.5,62625.5,62776.5,353231.0
2026-07-05,14:00:00,62776.5,62800.5,62627.5,62791.0,340528.0
2026-07-05,15:00:00,62792.0,62926.5,62651.5,62717.5,679264.0
2026-07-05,16:00:00,62717.5,62750.0,62576.0,62618.5,399844.0
2026-07-05,17:00:00,62617.5,62803.0,62575.0,62608.0,421262.0
2026-07-05,18:00:00,62608.0,62866.0,62595.0,62793.5,311021.0
2026-07-05,19:00:00,62787.5,62855.0,62697.0,62754.0,208213.0
2026-07-05,20:00:00,62751.0,62822.0,62676.0,62711.5,133052.0
2026-07-05,21:00:00,62710.5,63208.0,62586.0,63077.0,499936.0
2026-07-05,22:00:00,63076.0,63935.0,62983.5,63724.0,806956.0
2026-07-05,23:00:00,63723.0,63991.5,63548.5,63624.0,389843.0
2026-07-06,00:00:00,63623.0,63760.0,63317.5,63735.0,427978.0
2026-07-06,01:00:00,63731.0,63906.5,63525.5,63551.0,472692.0
2026-07-06,02:00:00,63551.0,63651.0,63346.0,63431.0,512780.0
2026-07-06,03:00:00,63432.0,63480.0,63107.0,63279.5,572519.0
2026-07-06,04:00:00,63279.5,63374.5,63160.0,63248.5,431125.0
2026-07-06,05:00:00,63247.5,63248.5,62920.0,63093.0,596279.0
2026-07-06,06:00:00,63093.0,63132.0,62946.0,62969.5,274787.0
2026-07-06,07:00:00,62966.0,63110.5,62865.5,63071.5,482657.0
2026-07-06,08:00:00,63071.5,63233.0,62813.0,62883.0,638377.0
2026-07-06,09:00:00,62882.0,62900.5,62616.0,62653.5,602191.0
2026-07-06,10:00:00,62652.5,63020.5,62647.5,62803.5,662649.0
2026-07-06,11:00:00,62803.5,62986.0,62471.0,62475.5,876259.0
2026-07-06,12:00:00,62475.5,62476.5,61659.0,61740.5,2327627.0
2026-07-06,13:00:00,61740.0,62029.5,61303.5,61757.5,2091417.0
2026-07-06,14:00:00,61757.5,62400.0,61699.5,62026.5,1822460.0
2026-07-06,15:00:00,62030.0,63534.0,62028.0,63530.0,2532993.0
2026-07-06,16:00:00,63530.0,63854.0,63363.5,63717.0,1729148.0
2026-07-06,17:00:00,63716.0,63959.0,63550.0,63570.5,1134995.0
2026-07-06,18:00:00,63575.5,63874.0,63537.0,63680.0,587583.0
2026-07-06,19:00:00,63683.0,63880.0,63633.5,63725.0,331686.0
2026-07-06,20:00:00,63716.5,63874.5,63567.0,63805.0,328887.0
2026-07-06,21:00:00,63804.0,64697.5,63788.5,64482.5,764037.0
2026-07-06,22:00:00,64481.5,64495.5,64135.0,64231.5,165301.0
2026-07-06,23:00:00,64234.0,64332.0,64008.0,64030.5,165160.0
2026-07-07,00:00:00,64034.5,64305.0,63990.0,64182.0,268206.0
2026-07-07,01:00:00,64181.0,64181.0,63760.0,63821.5,402053.0
2026-07-07,02:00:00,63821.5,63891.0,63263.0,63305.0,668941.0
2026-07-07,03:00:00,63301.0,63397.5,63127.5,63171.5,447286.0
