timestamp,open,high,low,close,volume,datetime
1727762400,2642.05,2659.7,2641.35,2645.1,79741.0,2024-10-01 06:00:00
1727769600,2646.75,2647.4,2635.0,2635.45,74028.0,2024-10-01 08:00:00
1727776800,2635.6,2640.15,2628.95,2629.1,67766.0,2024-10-01 10:00:00
1727784000,2629.1,2633.7,2567.0,2581.05,167502.0,2024-10-01 12:00:00
1727791200,2580.4,2591.5,2481.15,2525.0,265576.0,2024-10-01 14:00:00
1727798400,2524.55,2531.6,2428.7,2506.3,236996.0,2024-10-01 16:00:00
1727805600,2505.4,2520.2,2486.7,2489.4,112683.0,2024-10-01 18:00:00
1727812800,2489.45,2492.75,2413.9,2473.0,174526.0,2024-10-01 20:00:00
1727820000,2470.55,2470.55,2440.5,2449.75,32781.0,2024-10-01 22:00:00
1727827200,2446.5,2482.65,2442.3,2481.45,61951.0,2024-10-02 00:00:00
1727834400,2481.2,2499.0,2475.55,2489.65,74634.0,2024-10-02 02:00:00
1727841600,2489.65,2491.95,2472.6,2478.5,108729.0,2024-10-02 04:00:00
1727848800,2479.0,2492.9,2467.4,2482.1,152869.0,2024-10-02 06:00:00
1727856000,2481.9,2487.2,2447.25,2453.05,158965.0,2024-10-02 08:00:00
1727863200,2451.9,2470.65,2441.7,2455.3,132897.0,2024-10-02 10:00:00
1727870400,2455.9,2461.9,2418.75,2450.75,267467.0,2024-10-02 12:00:00
1727877600,2451.15,2464.0,2432.0,2460.9,196301.0,2024-10-02 14:00:00
1727884800,2460.7,2478.95,2433.6,2446.95,175517.0,2024-10-02 16:00:00
1727892000,2445.95,2447.4,2367.8,2372.0,183287.0,2024-10-02 18:00:00
1727899200,2374.95,2392.8,2360.0,2378.95,86694.0,2024-10-02 20:00:00
1727906400,2378.45,2382.75,2351.55,2364.3,26356.0,2024-10-02 22:00:00
1727913600,2364.0,2393.0,2353.1,2384.25,102428.0,2024-10-03 00:00:00
1727920800,2384.0,2399.7,2381.7,2399.15,42446.0,2024-10-03 02:00:00
1727928000,2398.25,2403.5,2380.75,2383.95,44278.0,2024-10-03 04:00:00
1727935200,2382.6,2393.75,2359.85,2365.75,100149.0,2024-10-03 06:00:00
1727942400,2366.5,2367.3,2319.05,2352.95,129464.0,2024-10-03 08:00:00
1727949600,2352.4,2370.35,2348.05,2352.8,99404.0,2024-10-03 10:00:00
1727956800,2352.3,2358.05,2325.0,2347.3,252725.0,2024-10-03 12:00:00
1727964000,2349.8,2366.05,2309.8,2340.95,252258.0,2024-10-03 14:00:00
1727971200,2340.6,2349.8,2311.9,2344.25,149948.0,2024-10-03 16:00:00
1727978400,2344.0,2354.6,2337.7,2354.6,90348.0,2024-10-03 18:00:00
1727985600,2353.65,2355.25,2332.9,2350.9,36080.0,2024-10-03 20:00:00
1727992800,2348.65,2358.05,2343.8,2349.05,11122.0,2024-10-03 22:00:00
1728000000,2349.2,2379.0,2339.45,2376.95,72720.0,2024-10-04 00:00:00
1728007200,2377.75,2380.2,2361.1,2367.65,49192.0,2024-10-04 02:00:00
1728014400,2367.25,2385.2,2365.65,2383.3,81583.0,2024-10-04 04:00:00
1728021600,2383.8,2387.45,2370.75,2381.2,119034.0,2024-10-04 06:00:00
1728028800,2381.8,2393.55,2374.8,2377.0,57914.0,2024-10-04 08:00:00
1728036000,2377.5,2386.85,2374.15,2386.2,83004.0,2024-10-04 10:00:00
1728043200,2386.6,2400.2,2374.5,2378.45,221402.0,2024-10-04 12:00:00
1728050400,2378.6,2418.1,2352.3,2417.0,270921.0,2024-10-04 14:00:00
1728057600,2417.1,2441.25,2409.9,2415.4,218117.0,2024-10-04 16:00:00
1728064800,2415.7,2436.5,2410.7,2430.0,71446.0,2024-10-04 18:00:00
1728072000,2429.95,2432.15,2422.3,2424.5,24802.0,2024-10-04 20:00:00
1728079200,2425.0,2428.0,2412.95,2414.65,40730.0,2024-10-04 22:00:00
1728086400,2417.3,2428.75,2412.65,2418.95,61893.0,2024-10-05 00:00:00
1728093600,2418.3,2419.15,2390.35,2399.8,85429.0,2024-10-05 02:00:00
1728100800,2400.0,2418.2,2397.35,2417.9,94046.0,2024-10-05 04:00:00
1728108000,2418.05,2427.5,2413.3,2415.2,88380.0,2024-10-05 06:00:00
1728115200,2415.3,2428.05,2415.3,2425.2,94526.0,2024-10-05 08:00:00
1728122400,2424.95,2426.95,2417.1,2417.5,44641.0,2024-10-05 10:00:00
1728129600,2417.95,2424.3,2408.4,2410.2,102715.0,2024-10-05 12:00:00
1728136800,2410.6,2419.25,2405.1,2415.1,74755.0,2024-10-05 14:00:00
1728144000,2414.55,2416.05,2402.1,2410.5,61972.0,2024-10-05 16:00:00
1728151200,2411.4,2412.25,2393.15,2396.85,51394.0,2024-10-05 18:00:00
1728158400,2396.95,2409.55,2390.1,2404.4,25110.0,2024-10-05 20:00:00
1728165600,2404.7,2419.95,2404.7,2416.45,47962.0,2024-10-05 22:00:00
1728172800,2415.05,2423.25,2407.2,2420.9,43139.0,2024-10-06 00:00:00
1728180000,2421.15,2422.6,2413.45,2414.05,50704.0,2024-10-06 02:00:00
1728187200,2413.9,2420.7,2410.4,2416.5,30626.0,2024-10-06 04:00:00
1728194400,2417.85,2418.85,2417.15,2417.5,9399.0,2024-10-06 06:00:00
1728201600,2417.4,2428.1,2415.55,2422.1,59725.0,2024-10-06 08:00:00
1728208800,2422.7,2431.2,2419.05,2426.65,93033.0,2024-10-06 10:00:00
1728216000,2427.0,2437.95,2424.85,2430.95,69482.0,2024-10-06 12:00:00
1728223200,2430.8,2458.0,2426.6,2446.55,124828.0,2024-10-06 14:00:00
1728230400,2446.9,2453.0,2435.4,2442.05,82219.0,2024-10-06 16:00:00
1728237600,2443.2,2453.2,2438.85,2441.3,54642.0,2024-10-06 18:00:00
1728244800,2441.6,2444.2,2415.25,2417.9,66427.0,2024-10-06 20:00:00
1728252000,2417.95,2442.25,2417.95,2440.05,17149.0,2024-10-06 22:00:00
1728259200,2439.45,2499.5,2435.75,2496.6,69615.0,2024-10-07 00:00:00
1728266400,2497.6,2513.8,2487.95,2495.4,83781.0,2024-10-07 02:00:00
1728273600,2496.2,2498.9,2481.2,2485.15,28785.0,2024-10-07 04:00:00
1728280800,2485.45,2492.4,2477.6,2480.75,35247.0,2024-10-07 06:00:00
1728288000,2480.8,2489.35,2448.85,2458.6,81385.0,2024-10-07 08:00:00
1728295200,2457.95,2476.1,2438.0,2475.8,98354.0,2024-10-07 10:00:00
1728302400,2475.9,2485.7,2462.6,2475.55,77918.0,2024-10-07 12:00:00
1728309600,2475.65,2521.35,2471.3,2474.15,243386.0,2024-10-07 14:00:00
1728316800,2473.7,2481.05,2458.6,2476.25,96822.0,2024-10-07 16:00:00
1728324000,2476.4,2476.85,2420.0,2444.45,158857.0,2024-10-07 18:00:00
1728331200,2445.6,2457.6,2437.75,2454.25,26633.0,2024-10-07 20:00:00
1728338400,2454.45,2457.7,2402.75,2423.15,32377.0,2024-10-07 22:00:00
1728345600,2425.45,2440.55,2424.5,2435.35,22269.0,2024-10-08 00:00:00
1728352800,2435.35,2448.3,2423.95,2438.55,50183.0,2024-10-08 02:00:00
1728360000,2439.35,2445.95,2419.4,2428.15,51884.0,2024-10-08 04:00:00
1728367200,2428.55,2439.0,2410.3,2428.5,73755.0,2024-10-08 06:00:00
1728374400,2428.8,2437.65,2417.55,2433.8,26416.0,2024-10-08 08:00:00
1728381600,2434.0,2441.85,2427.75,2439.9,61214.0,2024-10-08 10:00:00
1728388800,2440.0,2450.55,2419.7,2448.15,116991.0,2024-10-08 12:00:00
1728396000,2448.15,2453.15,2401.25,2420.0,179396.0,2024-10-08 14:00:00
1728403200,2419.95,2450.75,2411.7,2443.15,99682.0,2024-10-08 16:00:00
1728410400,2443.0,2456.1,2424.6,2444.65,72229.0,2024-10-08 18:00:00
1728417600,2441.0,2466.95,2435.4,2456.6,18001.0,2024-10-08 20:00:00
1728424800,2456.75,2460.0,2434.8,2441.35,10433.0,2024-10-08 22:00:00
1728432000,2441.2,2473.25,2427.35,2462.55,85699.0,2024-10-09 00:00:00
1728439200,2462.35,2463.15,2440.75,2447.0,41897.0,2024-10-09 02:00:00
1728446400,2447.05,2452.55,2439.85,2450.75,44363.0,2024-10-09 04:00:00
1728453600,2450.85,2452.85,2432.0,2436.15,54459.0,2024-10-09 06:00:00
1728460800,2436.15,2440.3,2427.8,2437.6,40279.0,2024-10-09 08:00:00
1728468000,2438.0,2442.9,2429.4,2441.85,54975.0,2024-10-09 10:00:00
1728475200,2442.0,2446.0,2423.95,2431.35,178079.0,2024-10-09 12:00:00
1728482400,2430.35,2472.65,2425.7,2461.85,272433.0,2024-10-09 14:00:00
1728489600,2461.5,2462.85,2428.5,2434.3,162884.0,2024-10-09 16:00:00
1728496800,2434.1,2437.55,2407.4,2418.6,102577.0,2024-10-09 18:00:00
1728504000,2418.2,2418.2,2351.25,2378.5,138078.0,2024-10-09 20:00:00
1728511200,2377.15,2380.2,2364.0,2370.75,13114.0,2024-10-09 22:00:00
1728518400,2370.85,2400.75,2368.0,2392.0,32224.0,2024-10-10 00:00:00
1728525600,2391.9,2400.65,2391.75,2395.6,34146.0,2024-10-10 02:00:00
1728532800,2396.05,2411.55,2391.7,2404.8,33534.0,2024-10-10 04:00:00
1728540000,2405.3,2410.2,2394.45,2396.05,35640.0,2024-10-10 06:00:00
1728547200,2396.4,2397.4,2368.55,2387.3,74401.0,2024-10-10 08:00:00
1728554400,2388.0,2408.15,2388.0,2406.2,54085.0,2024-10-10 10:00:00
1728561600,2406.7,2409.3,2374.1,2383.3,158215.0,2024-10-10 12:00:00
1728568800,2383.85,2406.0,2370.1,2405.2,142468.0,2024-10-10 14:00:00
1728576000,2404.55,2421.25,2363.65,2373.7,237486.0,2024-10-10 16:00:00
1728583200,2372.6,2374.65,2330.9,2367.85,189325.0,2024-10-10 18:00:00
1728590400,2367.0,2387.1,2358.9,2387.1,56456.0,2024-10-10 20:00:00
1728597600,2386.7,2386.9,2372.15,2386.2,15147.0,2024-10-10 22:00:00
1728604800,2384.4,2415.45,2382.3,2407.05,43328.0,2024-10-11 00:00:00
1728612000,2409.1,2417.25,2394.7,2411.3,60969.0,2024-10-11 02:00:00
1728619200,2411.7,2416.25,2403.25,2408.15,39658.0,2024-10-11 04:00:00
1728626400,2406.85,2418.7,2405.1,2408.35,44746.0,2024-10-11 06:00:00
1728633600,2408.9,2419.05,2402.7,2415.0,47551.0,2024-10-11 08:00:00
1728640800,2414.75,2426.5,2411.2,2417.8,89377.0,2024-10-11 10:00:00
1728648000,2419.3,2439.0,2414.55,2431.55,84380.0,2024-10-11 12:00:00
1728655200,2431.0,2453.6,2425.7,2443.55,131754.0,2024-10-11 14:00:00
1728662400,2443.55,2453.0,2433.2,2449.75,125883.0,2024-10-11 16:00:00
1728669600,2449.7,2471.25,2440.0,2458.3,115293.0,2024-10-11 18:00:00
1728676800,2459.3,2462.45,2449.95,2451.0,23984.0,2024-10-11 20:00:00
1728684000,2450.0,2452.2,2434.2,2437.1,23959.0,2024-10-11 22:00:00
1728691200,2437.4,2451.25,2436.6,2444.4,12770.0,2024-10-12 00:00:00
1728698400,2442.05,2444.7,2434.4,2439.1,19313.0,2024-10-12 02:00:00
1728705600,2439.9,2451.9,2439.2,2447.5,83894.0,2024-10-12 04:00:00
1728712800,2448.3,2449.1,2442.6,2446.65,31998.0,2024-10-12 06:00:00
1728720000,2446.4,2446.95,2442.75,2445.45,12583.0,2024-10-12 08:00:00
1728727200,2445.9,2467.55,2443.4,2452.3,78131.0,2024-10-12 10:00:00
1728734400,2452.95,2462.65,2448.5,2461.7,37884.0,2024-10-12 12:00:00
1728741600,2462.2,2484.2,2458.4,2472.9,149324.0,2024-10-12 14:00:00
1728748800,2473.0,2486.4,2468.4,2475.7,89345.0,2024-10-12 16:00:00
1728756000,2476.65,2482.25,2466.6,2472.5,54023.0,2024-10-12 18:00:00
1728763200,2472.6,2480.05,2469.25,2479.8,5149.0,2024-10-12 20:00:00
1728770400,2478.95,2490.35,2476.35,2476.45,23059.0,2024-10-12 22:00:00
1728777600,2476.25,2485.0,2462.5,2467.65,62640.0,2024-10-13 00:00:00
1728784800,2467.8,2470.5,2452.75,2457.9,58952.0,2024-10-13 02:00:00
1728792000,2457.2,2468.85,2457.2,2463.55,64318.0,2024-10-13 04:00:00
1728799200,2464.4,2469.45,2459.75,2465.15,27260.0,2024-10-13 06:00:00
1728806400,2465.8,2472.15,2461.0,2467.1,69276.0,2024-10-13 08:00:00
1728813600,2467.5,2471.15,2457.25,2457.65,51559.0,2024-10-13 10:00:00
1728820800,2457.95,2470.15,2457.95,2464.4,87886.0,2024-10-13 12:00:00
1728828000,2464.25,2464.45,2436.5,2440.25,117033.0,2024-10-13 14:00:00
1728835200,2440.55,2462.65,2437.85,2446.35,138635.0,2024-10-13 16:00:00
1728842400,2446.75,2458.5,2440.0,2458.25,28265.0,2024-10-13 18:00:00
1728849600,2458.55,2469.85,2453.75,2466.65,19108.0,2024-10-13 20:00:00
1728856800,2464.9,2485.0,2460.7,2468.95,17856.0,2024-10-13 22:00:00
1728864000,2469.6,2469.6,2449.2,2452.6,15273.0,2024-10-14 00:00:00
1728871200,2451.45,2525.85,2443.2,2520.7,119902.0,2024-10-14 02:00:00
1728878400,2522.8,2548.65,2511.55,2531.6,159173.0,2024-10-14 04:00:00
1728885600,2532.4,2541.0,2516.0,2535.85,34455.0,2024-10-14 06:00:00
1728892800,2536.55,2544.25,2519.8,2533.95,71169.0,2024-10-14 08:00:00
1728900000,2534.25,2547.25,2531.8,2537.8,100421.0,2024-10-14 10:00:00
1728907200,2538.5,2576.05,2534.8,2569.3,172687.0,2024-10-14 12:00:00
1728914400,2572.9,2643.65,2572.25,2635.1,244124.0,2024-10-14 14:00:00
1728921600,2639.4,2641.1,2616.3,2627.5,127190.0,2024-10-14 16:00:00
1728928800,2630.6,2636.35,2619.55,2621.25,66879.0,2024-10-14 18:00:00
1728936000,2621.0,2630.25,2616.6,2617.5,30734.0,2024-10-14 20:00:00
1728943200,2619.9,2654.7,2619.9,2631.1,50109.0,2024-10-14 22:00:00
1728950400,2631.7,2637.75,2618.4,2630.05,32055.0,2024-10-15 00:00:00
1728957600,2629.3,2636.1,2609.95,2613.2,58758.0,2024-10-15 02:00:00
1728964800,2613.1,2619.45,2591.35,2595.6,65360.0,2024-10-15 04:00:00
1728972000,2595.85,2625.0,2594.0,2616.5,61615.0,2024-10-15 06:00:00
1728979200,2616.5,2623.05,2608.0,2610.8,39445.0,2024-10-15 08:00:00
1728986400,2610.55,2621.9,2581.25,2587.05,77872.0,2024-10-15 10:00:00
1728993600,2587.15,2677.45,2582.95,2671.95,165106.0,2024-10-15 12:00:00
1729000800,2672.0,2689.75,2538.15,2574.4,266069.0,2024-10-15 14:00:00
1729008000,2574.8,2619.2,2572.35,2583.1,182018.0,2024-10-15 16:00:00
1729015200,2581.9,2606.3,2580.8,2592.8,63037.0,2024-10-15 18:00:00
1729022400,2592.9,2596.0,2564.4,2588.75,93332.0,2024-10-15 20:00:00
1729029600,2591.25,2609.15,2585.65,2609.05,23766.0,2024-10-15 22:00:00
1729036800,2608.3,2625.35,2589.25,2619.6,44322.0,2024-10-16 00:00:00
1729044000,2621.0,2631.0,2614.75,2617.55,47690.0,2024-10-16 02:00:00
1729051200,2618.2,2625.15,2603.3,2619.7,42817.0,2024-10-16 04:00:00
1729058400,2619.1,2622.1,2599.0,2607.6,45853.0,2024-10-16 06:00:00
1729065600,2606.95,2623.6,2605.6,2621.1,50608.0,2024-10-16 08:00:00
1729072800,2621.1,2643.35,2609.2,2630.5,81525.0,2024-10-16 10:00:00
1729080000,2630.5,2648.6,2602.3,2606.65,121155.0,2024-10-16 12:00:00
1729087200,2607.35,2646.15,2596.15,2607.9,156474.0,2024-10-16 14:00:00
1729094400,2608.0,2627.15,2591.8,2621.15,96783.0,2024-10-16 16:00:00
1729101600,2621.0,2628.95,2611.55,2616.35,39679.0,2024-10-16 18:00:00
1729108800,2615.95,2628.35,2609.7,2611.2,15744.0,2024-10-16 20:00:00
1729116000,2616.9,2625.85,2610.0,2611.1,12450.0,2024-10-16 22:00:00
1729123200,2614.6,2643.75,2611.1,2643.45,47391.0,2024-10-17 00:00:00
1729130400,2643.45,2646.25,2617.6,2641.65,49548.0,2024-10-17 02:00:00
1729137600,2642.65,2649.2,2625.55,2627.1,67067.0,2024-10-17 04:00:00
1729144800,2626.8,2637.15,2619.7,2628.55,32417.0,2024-10-17 06:00:00
1729152000,2629.35,2631.15,2615.6,2617.65,48336.0,2024-10-17 08:00:00
1729159200,2617.55,2620.65,2597.2,2599.25,55415.0,2024-10-17 10:00:00
1729166400,2599.2,2618.0,2593.25,2600.1,62718.0,2024-10-17 12:00:00
1729173600,2601.0,2633.75,2584.25,2630.95,100981.0,2024-10-17 14:00:00
1729180800,2630.5,2632.0,2601.6,2606.9,57733.0,2024-10-17 16:00:00
1729188000,2604.8,2606.15,2576.0,2595.25,74022.0,2024-10-17 18:00:00
1729195200,2595.3,2608.85,2595.3,2606.0,36620.0,2024-10-17 20:00:00
1729202400,2604.8,2615.45,2601.95,2606.15,11318.0,2024-10-17 22:00:00
1729209600,2605.3,2652.4,2596.8,2644.0,72217.0,2024-10-18 00:00:00
1729216800,2645.0,2646.35,2608.8,2610.3,53136.0,2024-10-18 02:00:00
1729224000,2611.1,2629.0,2609.4,2627.95,35090.0,2024-10-18 04:00:00
1729231200,2628.25,2646.35,2625.45,2645.0,38727.0,2024-10-18 06:00:00
1729238400,2644.9,2651.0,2621.55,2625.35,57162.0,2024-10-18 08:00:00
1729245600,2626.5,2633.2,2621.6,2622.8,40212.0,2024-10-18 10:00:00
1729252800,2622.25,2630.2,2613.0,2626.9,63638.0,2024-10-18 12:00:00
1729260000,2628.8,2664.15,2617.9,2653.1,131394.0,2024-10-18 14:00:00
1729267200,2653.05,2657.0,2629.85,2647.3,106267.0,2024-10-18 16:00:00
1729274400,2647.05,2676.3,2641.8,2651.6,82115.0,2024-10-18 18:00:00
1729281600,2650.55,2652.85,2636.75,2643.2,27936.0,2024-10-18 20:00:00
1729288800,2641.0,2644.8,2633.55,2642.15,15936.0,2024-10-18 22:00:00
1729296000,2642.0,2646.45,2635.45,2636.0,12157.0,2024-10-19 00:00:00
1729303200,2635.5,2663.9,2635.3,2646.5,49397.0,2024-10-19 02:00:00
1729310400,2646.75,2651.2,2640.7,2647.75,34822.0,2024-10-19 04:00:00
1729317600,2647.25,2648.0,2638.0,2641.35,37162.0,2024-10-19 06:00:00
1729324800,2641.35,2649.2,2641.35,2646.6,29133.0,2024-10-19 08:00:00
1729332000,2645.0,2646.95,2631.35,2631.6,42709.0,2024-10-19 10:00:00
1729339200,2631.7,2641.55,2631.45,2636.55,26567.0,2024-10-19 12:00:00
1729346400,2636.95,2655.2,2636.95,2646.25,62897.0,2024-10-19 14:00:00
1729353600,2646.15,2646.4,2637.3,2641.35,40800.0,2024-10-19 16:00:00
1729360800,2641.8,2647.2,2639.0,2641.95,10014.0,2024-10-19 18:00:00
1729368000,2642.85,2650.2,2642.55,2644.0,10829.0,2024-10-19 20:00:00
1729375200,2642.5,2656.1,2642.0,2650.0,8111.0,2024-10-19 22:00:00
1729382400,2649.0,2654.0,2638.45,2640.5,11511.0,2024-10-20 00:00:00
1729389600,2643.05,2646.1,2635.9,2640.95,26225.0,2024-10-20 02:00:00
1729396800,2640.4,2647.5,2638.8,2640.85,31238.0,2024-10-20 04:00:00
1729404000,2640.95,2653.25,2638.55,2646.5,33723.0,2024-10-20 06:00:00
1729411200,2646.75,2652.15,2643.6,2649.3,41527.0,2024-10-20 08:00:00
1729418400,2649.9,2651.65,2646.4,2650.25,11833.0,2024-10-20 10:00:00
1729425600,2650.3,2662.2,2642.15,2662.0,64459.0,2024-10-20 12:00:00
1729432800,2662.5,2721.65,2662.5,2706.9,269525.0,2024-10-20 14:00:00
1729440000,2707.05,2710.1,2686.7,2695.35,78528.0,2024-10-20 16:00:00
1729447200,2695.95,2707.1,2692.8,2700.25,40359.0,2024-10-20 18:00:00
1729454400,2701.35,2720.3,2697.9,2716.85,41946.0,2024-10-20 20:00:00
1729461600,2717.5,2760.6,2717.5,2748.3,90529.0,2024-10-20 22:00:00
1729468800,2746.0,2770.5,2743.2,2746.95,67007.0,2024-10-21 00:00:00
1729476000,2749.65,2750.2,2728.0,2735.95,45908.0,2024-10-21 02:00:00
1729483200,2736.45,2746.95,2729.7,2741.85,15434.0,2024-10-21 04:00:00
1729490400,2734.35,2736.4,2723.8,2724.45,23999.0,2024-10-21 06:00:00
1729497600,2724.0,2731.4,2703.5,2715.0,66769.0,2024-10-21 08:00:00
1729504800,2714.3,2719.3,2704.0,2707.2,62016.0,2024-10-21 10:00:00
1729512000,2706.45,2713.2,2665.0,2675.45,132811.0,2024-10-21 12:00:00
1729519200,2674.85,2687.35,2660.65,2681.8,102228.0,2024-10-21 14:00:00
1729526400,2681.6,2685.6,2656.65,2673.95,90326.0,2024-10-21 16:00:00
1729533600,2674.4,2685.75,2659.7,2681.4,65070.0,2024-10-21 18:00:00
1729540800,2680.65,2682.8,2673.55,2677.25,16991.0,2024-10-21 20:00:00
1729548000,2674.6,2684.5,2666.9,2667.55,15619.0,2024-10-21 22:00:00
1729555200,2669.3,2672.9,2616.25,2647.95,60898.0,2024-10-22 00:00:00
1729562400,2647.8,2657.6,2634.15,2646.05,40431.0,2024-10-22 02:00:00
1729569600,2644.95,2652.85,2636.9,2648.0,24444.0,2024-10-22 04:00:00
1729576800,2649.25,2660.85,2647.15,2647.8,40647.0,2024-10-22 06:00:00
1729584000,2647.65,2650.55,2614.4,2623.75,80337.0,2024-10-22 08:00:00
1729591200,2624.8,2640.65,2621.4,2634.3,49412.0,2024-10-22 10:00:00
1729598400,2634.15,2646.25,2607.6,2622.35,96132.0,2024-10-22 12:00:00
1729605600,2622.0,2642.65,2616.0,2625.45,98237.0,2024-10-22 14:00:00
1729612800,2625.15,2629.2,2607.9,2626.35,81837.0,2024-10-22 16:00:00
1729620000,2625.45,2634.9,2621.65,2629.25,45105.0,2024-10-22 18:00:00
1729627200,2628.2,2637.35,2627.2,2637.0,25560.0,2024-10-22 20:00:00
1729634400,2634.0,2644.75,2618.7,2622.8,11987.0,2024-10-22 22:00:00
1729641600,2626.0,2626.0,2612.3,2624.75,17740.0,2024-10-23 00:00:00
1729648800,2624.6,2625.0,2602.15,2617.3,42401.0,2024-10-23 02:00:00
1729656000,2617.65,2620.95,2610.4,2616.65,23950.0,2024-10-23 04:00:00
1729663200,2615.5,2625.7,2603.35,2604.1,50144.0,2024-10-23 06:00:00
1729670400,2603.0,2609.7,2564.05,2581.1,91622.0,2024-10-23 08:00:00
1729677600,2580.85,2589.5,2578.95,2581.6,32617.0,2024-10-23 10:00:00
1729684800,2582.35,2587.9,2557.05,2582.45,69534.0,2024-10-23 12:00:00
1729692000,2582.95,2583.05,2530.35,2540.85,154829.0,2024-10-23 14:00:00
1729699200,2540.85,2543.1,2485.3,2496.65,198029.0,2024-10-23 16:00:00
1729706400,2497.45,2516.0,2447.65,2513.0,159339.0,2024-10-23 18:00:00
1729713600,2510.6,2518.75,2502.65,2505.75,26757.0,2024-10-23 20:00:00
1729720800,2505.65,2529.3,2504.95,2525.05,21594.0,2024-10-23 22:00:00
1729728000,2525.0,2561.75,2509.5,2545.85,52097.0,2024-10-24 00:00:00
1729735200,2546.0,2558.6,2540.25,2545.75,61344.0,2024-10-24 02:00:00
1729742400,2545.0,2560.3,2541.0,2557.9,48508.0,2024-10-24 04:00:00
1729749600,2557.55,2562.5,2543.55,2545.3,41425.0,2024-10-24 06:00:00
1729756800,2545.1,2552.4,2509.4,2521.5,93097.0,2024-10-24 08:00:00
1729764000,2522.85,2535.35,2521.4,2530.2,48482.0,2024-10-24 10:00:00
1729771200,2530.8,2546.15,2525.75,2536.8,129265.0,2024-10-24 12:00:00
1729778400,2536.75,2537.35,2513.9,2526.45,126724.0,2024-10-24 14:00:00
1729785600,2526.6,2530.2,2507.85,2522.25,107332.0,2024-10-24 16:00:00
1729792800,2521.5,2542.75,2521.0,2540.5,51881.0,2024-10-24 18:00:00
1729800000,2540.9,2561.2,2527.5,2539.5,65761.0,2024-10-24 20:00:00
1729807200,2541.0,2547.6,2530.05,2536.85,21738.0,2024-10-24 22:00:00
1729814400,2537.25,2539.15,2515.1,2520.1,21539.0,2024-10-25 00:00:00
1729821600,2520.75,2532.75,2510.25,2522.5,40773.0,2024-10-25 02:00:00
1729828800,2522.1,2523.3,2486.45,2495.45,86527.0,2024-10-25 04:00:00
1729836000,2495.15,2501.25,2462.45,2484.1,81103.0,2024-10-25 06:00:00
1729843200,2484.55,2543.85,2479.0,2540.2,112649.0,2024-10-25 08:00:00
1729850400,2540.45,2548.25,2532.85,2545.8,70927.0,2024-10-25 10:00:00
1729857600,2546.0,2557.3,2526.75,2552.55,179878.0,2024-10-25 12:00:00
1729864800,2553.85,2567.0,2509.05,2525.5,287285.0,2024-10-25 14:00:00
1729872000,2525.6,2537.3,2480.9,2487.75,186152.0,2024-10-25 16:00:00
1729879200,2486.65,2513.5,2455.9,2477.05,184236.0,2024-10-25 18:00:00
1729886400,2478.75,2496.2,2467.95,2496.2,44420.0,2024-10-25 20:00:00
1729893600,2493.9,2497.3,2382.45,2441.3,114560.0,2024-10-25 22:00:00
1729900800,2441.4,2451.2,2431.75,2443.4,39285.0,2024-10-26 00:00:00
1729908000,2443.3,2458.3,2433.5,2452.25,64808.0,2024-10-26 02:00:00
1729915200,2452.65,2475.6,2451.7,2471.95,54688.0,2024-10-26 04:00:00
1729922400,2472.25,2480.4,2463.8,2466.25,73628.0,2024-10-26 06:00:00
1729929600,2464.95,2479.3,2464.95,2466.9,56891.0,2024-10-26 08:00:00
1729936800,2466.6,2476.25,2463.65,2473.35,46475.0,2024-10-26 10:00:00
1729944000,2473.4,2479.25,2464.9,2465.85,55460.0,2024-10-26 12:00:00
1729951200,2465.9,2468.35,2442.9,2457.85,103080.0,2024-10-26 14:00:00
1729958400,2457.65,2484.1,2455.8,2479.55,133653.0,2024-10-26 16:00:00
1729965600,2480.0,2488.85,2477.8,2486.9,59818.0,2024-10-26 18:00:00
1729972800,2486.65,2508.35,2484.95,2489.25,73808.0,2024-10-26 20:00:00
1729980000,2489.15,2491.5,2482.55,2483.0,9204.0,2024-10-26 22:00:00
1729987200,2483.6,2483.65,2471.5,2478.2,29129.0,2024-10-27 00:00:00
1729994400,2477.8,2485.4,2469.95,2485.0,38360.0,2024-10-27 02:00:00
1730001600,2485.05,2487.35,2478.85,2482.8,36173.0,2024-10-27 04:00:00
1730008800,2482.45,2484.25,2478.25,2481.55,16464.0,2024-10-27 06:00:00
1730016000,2482.85,2484.8,2466.55,2472.1,58687.0,2024-10-27 08:00:00
1730023200,2472.1,2475.15,2464.65,2470.1,42977.0,2024-10-27 10:00:00
1730030400,2470.1,2504.1,2470.1,2485.1,109665.0,2024-10-27 12:00:00
1730037600,2485.45,2506.45,2482.0,2502.3,114439.0,2024-10-27 14:00:00
1730044800,2502.9,2511.45,2492.75,2497.45,92178.0,2024-10-27 16:00:00
1730052000,2497.8,2498.35,2486.2,2494.85,63083.0,2024-10-27 18:00:00
1730059200,2495.05,2522.35,2491.25,2512.05,56024.0,2024-10-27 20:00:00
1730066400,2514.0,2528.45,2508.0,2508.05,33166.0,2024-10-27 22:00:00
1730073600,2509.15,2512.65,2492.2,2492.35,32594.0,2024-10-28 00:00:00
1730080800,2492.0,2496.15,2471.75,2477.9,52753.0,2024-10-28 02:00:00
1730088000,2476.4,2490.95,2473.5,2486.55,49772.0,2024-10-28 04:00:00
1730095200,2486.8,2527.25,2482.45,2512.75,104063.0,2024-10-28 06:00:00
