trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
201,BUY_B,ST_FLIP_RED,2025-08-17T20:00:00,2025-08-18T00:00:00,long,4474.85,4459.85,100,0.1,447.49,100.0,-1.5,-11.61,-975.24,-0.01,0,0.0,15,0.34,-1412.61,-118659.24,-1.41,44.75,0.1,10,5.0,0.01,0,0.0,10.11,4464.85
202,SELL_A,ST_FLIP_GREEN,2025-08-18T00:00:00,2025-08-18T08:00:00,short,4449.85,4274.85,100,0.1,444.99,100.0,17.5,7.39,620.76,0.01,175,3.93,0,0.0,-1405.22,-118038.48,-1.41,44.5,0.1,10,5.0,0.01,0,0.0,10.11,4459.85
203,BUY_B,ST_FLIP_RED,2025-08-18T08:00:00,2025-08-18T10:00:00,long,4274.85,4279.85,100,0.1,427.49,100.0,0.5,-9.61,-807.24,-0.01,5,0.12,0,0.0,-1414.83,-118845.72,-1.41,42.75,0.1,10,5.0,0.01,0,0.0,10.11,4264.85
204,BUY_B,ST_FLIP_RED,2025-08-18T12:00:00,2025-08-18T22:00:00,long,4284.85,4334.85,100,0.1,428.49,100.0,5.0,-5.11,-429.24,-0.01,50,1.17,0,0.0,-1419.94,-119274.96,-1.42,42.85,0.1,10,5.0,0.01,0,0.0,10.11,4274.85
205,SELL_A,ST_FLIP_GREEN,2025-08-18T22:00:00,2025-08-19T06:00:00,short,4334.85,4234.85,100,0.1,433.49,100.0,10.0,-0.11,-9.24,-0.0,100,2.31,0,0.0,-1420.05,-119284.2,-1.42,43.35,0.1,10,5.0,0.01,0,0.0,10.11,4344.85
206,BUY_B,ST_FLIP_RED,2025-08-19T06:00:00,2025-08-19T12:00:00,long,4234.85,4289.85,100,0.1,423.49,100.0,5.5,-4.61,-387.24,-0.0,55,1.3,0,0.0,-1424.66,-119671.44,-1.42,42.35,0.1,10,5.0,0.01,0,0.0,10.11,4224.85
207,SELL_A,ST_FLIP_GREEN,2025-08-19T12:00:00,2025-08-20T00:00:00,short,4289.85,4089.85,100,0.1,428.99,100.0,20.0,9.89,830.76,0.01,200,4.66,0,0.0,-1414.77,-118840.68,-1.41,42.9,0.1,10,5.0,0.01,0,0.0,10.11,4299.85
208,BUY_B,ST_FLIP_RED,2025-08-20T00:00:00,2025-08-20T10:00:00,long,4089.85,4204.85,100,0.1,408.99,100.0,11.5,1.39,116.76,0.0,115,2.81,0,0.0,-1413.38,-118723.92,-1.41,40.9,0.1,10,5.0,0.01,0,0.0,10.11,4079.85
209,SELL_B,ST_FLIP_GREEN,2025-08-20T10:00:00,2025-08-20T14:00:00,short,4204.85,4149.85,100,0.1,420.49,100.0,5.5,-4.61,-387.24,-0.0,55,1.31,0,0.0,-1417.99,-119111.16,-1.42,42.05,0.1,10,5.0,0.01,0,0.0,10.11,4214.85
210,BUY_A,ST_FLIP_RED,2025-08-20T14:00:00,2025-08-21T02:00:00,long,4149.85,4324.85,100,0.1,414.99,100.0,17.5,7.39,620.76,0.01,175,4.22,0,0.0,-1410.6,-118490.4,-1.41,41.5,0.1,10,5.0,0.01,0,0.0,10.11,4139.85
211,SELL_B,ST_FLIP_GREEN,2025-08-21T02:00:00,2025-08-21T04:00:00,short,4324.85,4304.85,100,0.1,432.49,100.0,2.0,-8.11,-681.24,-0.01,20,0.46,0,0.0,-1418.71,-119171.64,-1.42,43.25,0.1,10,5.0,0.01,0,0.0,10.11,4334.85
212,BUY_A,ST_FLIP_RED,2025-08-21T04:00:00,2025-08-21T08:00:00,long,4314.85,4304.85,100,0.1,431.49,100.0,-1.0,-11.11,-933.24,-0.01,0,0.0,10,0.23,-1429.82,-120104.88,-1.43,43.15,0.1,10,5.0,0.01,0,0.0,10.11,4304.85
213,SELL_A,ST_FLIP_GREEN,2025-08-21T08:00:00,2025-08-21T20:00:00,short,4304.85,4239.85,100,0.1,430.49,100.0,6.5,-3.61,-303.24,-0.0,65,1.51,0,0.0,-1433.43,-120408.12,-1.43,43.05,0.1,10,5.0,0.01,0,0.0,10.11,4314.85
214,BUY_B,ST_FLIP_RED,2025-08-21T20:00:00,2025-08-21T22:00:00,long,4239.85,4229.85,100,0.1,423.99,100.0,-1.0,-11.11,-933.24,-0.01,0,0.0,10,0.24,-1444.54,-121341.36,-1.44,42.4,0.1,10,5.0,0.01,0,0.0,10.11,4229.85
