trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
426,PATTERN_BREAKOUT,ST_flip,2026-06-19 18:00:00,2026-06-21 12:00:00,long,63001,63931,100,0.1,6300.1,100.0,93.0,82.85,6959.19,0.08,930,1.48,0,0.0,5214.78,438041.31,5.21,630.01,0.1,10,5.0,0.05,0,0.0,10.15,0
427,PATTERN_BREAKOUT,ST_flip,2026-06-22 02:00:00,2026-06-22 08:00:00,long,63745,64117,100,0.1,6374.5,100.0,37.2,27.09,2275.77,0.03,372,0.58,0,0.0,5241.87,440317.08,5.24,637.45,0.1,10,5.0,0.01,0,0.0,10.11,0
428,PATTERN_BREAKOUT,ST_flip,2026-06-22 06:00:00,2026-06-22 08:00:00,long,64117,64117,100,0.1,6411.7,100.0,0.0,-10.1,-848.61,-0.01,0,0.0,0,0.0,5231.77,439468.47,5.23,641.17,0.1,10,5.0,0.0,0,0.0,10.1,0
429,PATTERN_BREAKOUT,ST_flip,2026-06-24 04:00:00,2026-06-24 18:00:00,long,62815,61885,100,0.1,6281.5,100.0,-93.0,-103.12,-8661.87,-0.1,0,0.0,930,1.48,5128.65,430806.6,5.13,628.15,0.1,10,5.0,0.02,0,0.0,10.12,0
430,PATTERN_BREAKOUT,ST_flip,2026-06-24 18:00:00,2026-06-24 18:00:00,long,62443,61699,100,0.1,6244.3,100.0,-74.4,-84.5,-7098.0,-0.08,0,0.0,744,1.19,5044.15,423708.6,5.04,624.43,0.1,10,5.0,0.0,0,0.0,10.1,0
431,PATTERN_BREAKOUT,ST_flip,2026-06-25 00:00:00,2026-06-25 16:00:00,long,60583,61141,100,0.1,6058.3,100.0,55.8,45.68,3837.12,0.05,558,0.92,0,0.0,5089.83,427545.72,5.09,605.83,0.1,10,5.0,0.02,0,0.0,10.12,0
432,PATTERN_BREAKOUT,ST_flip,2026-06-25 18:00:00,2026-06-25 18:00:00,long,60769,60025,100,0.1,6076.9,100.0,-74.4,-84.5,-7098.0,-0.08,0,0.0,744,1.22,5005.33,420447.72,5.01,607.69,0.1,10,5.0,0.0,0,0.0,10.1,0
433,PATTERN_BREAKOUT,ST_flip,2026-06-26 08:00:00,2026-06-26 14:00:00,long,59653,59653,100,0.1,5965.3,100.0,0.0,-10.11,-849.03,-0.01,0,0.0,0,0.0,4995.22,419598.69,5.0,596.53,0.1,10,5.0,0.01,0,0.0,10.11,0
434,PATTERN_BREAKOUT,ST_flip,2026-06-26 18:00:00,2026-06-28 02:00:00,long,60025,60025,100,0.1,6002.5,100.0,0.0,-10.14,-851.76,-0.01,0,0.0,0,0.0,4985.08,418746.93,4.99,600.25,0.1,10,5.0,0.04,0,0.0,10.14,0
435,PATTERN_BREAKOUT,ST_flip,2026-06-29 08:00:00,2026-06-29 18:00:00,long,60025,59839,100,0.1,6002.5,100.0,-18.6,-28.71,-2411.85,-0.03,0,0.0,186,0.31,4956.37,416335.08,4.96,600.25,0.1,10,5.0,0.01,0,0.0,10.11,0
436,PATTERN_BREAKOUT,end_of_data,2026-07-01 04:00:00,2026-07-01 20:00:00,long,58537,60025,100,0.1,5853.7,100.0,148.8,138.68,11649.12,0.14,1488,2.54,0,0.0,5095.05,427984.2,5.1,585.37,0.1,10,5.0,0.02,0,0.0,10.12,0
437,PATTERN_BREAKOUT,end_of_data,2026-07-01 06:00:00,2026-07-01 20:00:00,long,58723,60025,100,0.1,5872.3,100.0,130.2,120.08,10086.93,0.12,1302,2.22,0,0.0,5215.13,438071.13,5.22,587.23,0.1,10,5.0,0.02,0,0.0,10.12,0
