trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
446,SELL_A,ST_FLIP_GREEN,2026-03-01T08:00:00,2026-03-01T18:00:00,short,67225.5,66793.5,100,0.1,6722.55,100.0,43.2,33.09,2779.56,0.03,432,0.64,0,0.0,26508.54,2226717.36,26.51,672.25,0.1,10,5.0,0.01,0,0.0,10.11,67441.5
447,SELL_B,ST_FLIP_GREEN,2026-03-01T22:00:00,2026-03-02T02:00:00,short,66685.5,65605.5,100,0.1,6668.55,100.0,108.0,97.89,8222.76,0.1,1080,1.62,0,0.0,26606.43,2234940.12,26.61,666.86,0.1,10,5.0,0.01,0,0.0,10.11,66901.5
448,SELL_A,ST_FLIP_GREEN,2026-03-02T10:00:00,2026-03-02T14:00:00,short,66145.5,66037.5,100,0.1,6614.55,100.0,10.8,0.69,57.96,0.0,108,0.16,0,0.0,26607.12,2234998.08,26.61,661.46,0.1,10,5.0,0.01,0,0.0,10.11,66361.5
449,SELL_B,ST_FLIP_GREEN,2026-03-02T18:00:00,2026-03-02T20:00:00,short,65929.5,65821.5,100,0.1,6592.95,100.0,10.8,0.69,57.96,0.0,108,0.16,0,0.0,26607.81,2235056.04,26.61,659.3,0.1,10,5.0,0.01,0,0.0,10.11,66145.5
450,SELL_A,ST_FLIP_GREEN,2026-03-02T22:00:00,2026-03-03T02:00:00,short,69061.5,69277.5,100,0.1,6906.15,100.0,-21.6,-31.71,-2663.64,-0.03,0,0.0,216,0.31,26576.1,2232392.4,26.58,690.62,0.1,10,5.0,0.01,0,0.0,10.11,69277.5
451,SELL_B,ST_FLIP_GREEN,2026-03-03T04:00:00,2026-03-03T16:00:00,short,69061.5,66901.5,100,0.1,6906.15,100.0,216.0,205.89,17294.76,0.21,2160,3.13,0,0.0,26781.99,2249687.16,26.78,690.62,0.1,10,5.0,0.01,0,0.0,10.11,69277.5
452,BUY_B,ST_FLIP_RED,2026-03-03T20:00:00,2026-03-03T22:00:00,long,67333.5,68521.5,100,0.1,6733.35,100.0,118.8,108.69,9129.96,0.11,1188,1.76,0,0.0,26890.68,2258817.12,26.89,673.34,0.1,10,5.0,0.01,0,0.0,10.11,67117.5
453,SELL_A,ST_FLIP_GREEN,2026-03-04T06:00:00,2026-03-04T10:00:00,short,68197.5,67981.5,100,0.1,6819.75,100.0,21.6,11.49,965.16,0.01,216,0.32,0,0.0,26902.17,2259782.28,26.9,681.98,0.1,10,5.0,0.01,0,0.0,10.11,68413.5
454,BUY_A,ST_FLIP_RED,2026-03-04T12:00:00,2026-03-04T16:00:00,long,68521.5,71113.5,100,0.1,6852.15,100.0,259.2,249.09,20923.56,0.25,2592,3.78,0,0.0,27151.26,2280705.84,27.15,685.22,0.1,10,5.0,0.01,0,0.0,10.11,68305.5
455,BUY_A,ST_FLIP_RED,2026-03-04T18:00:00,2026-03-05T04:00:00,long,71653.5,73057.5,100,0.1,7165.35,100.0,140.4,130.29,10944.36,0.13,1404,1.96,0,0.0,27281.55,2291650.2,27.28,716.54,0.1,10,5.0,0.01,0,0.0,10.11,71437.5
456,BUY_A,ST_FLIP_RED,2026-03-05T14:00:00,2026-03-05T16:00:00,long,72841.5,72841.5,100,0.1,7284.15,100.0,0.0,-10.11,-849.24,-0.01,0,0.0,0,0.0,27271.44,2290800.96,27.27,728.42,0.1,10,5.0,0.01,0,0.0,10.11,72625.5
457,SELL_A,ST_FLIP_GREEN,2026-03-05T18:00:00,2026-03-06T00:00:00,short,72625.5,71221.5,100,0.1,7262.55,100.0,140.4,130.29,10944.36,0.13,1404,1.93,0,0.0,27401.73,2301745.32,27.4,726.25,0.1,10,5.0,0.01,0,0.0,10.11,72841.5
458,SELL_B,ST_FLIP_GREEN,2026-03-06T04:00:00,2026-03-06T06:00:00,short,70897.5,71113.5,100,0.1,7089.75,100.0,-21.6,-31.71,-2663.64,-0.03,0,0.0,216,0.3,27370.02,2299081.68,27.37,708.98,0.1,10,5.0,0.01,0,0.0,10.11,71113.5
